"","Season","Name","Team","GP","GS","A","PO","E","F%","DP","TP","CS","SB","SB%","PB","pickoffs","team_id","team_code","team_abbreviation","franchise_name","club_name","venue_id","venue_name","capacity","league_id","division_id","sport_id"
"395","2024","Irving Machuca","CAM",32,0,3,3,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"396","2024","Vimael Machín","JAL",3,3,0,31,0,"1.000",3,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"397","2024","Diego Madero","SLT",8,5,17,10,0,"1.000",3,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"398","2024","Diego Madero","SLT",2,0,2,1,0,"1.000",1,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"399","2024","Terance Marin","SLT",4,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"400","2024","Emilio Marquez","PUE",9,5,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,520,"pue","PUE","Puebla","Pericos",2869,"Estadio Hermanos Serdan",9200,125,222,23
"401","2024","Jose Isidro Marquez","TIG",38,0,5,1,0,"1.000",0,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
"402","2024","Luis Marquez","VER",4,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"403","2024","Victor Marquez","DUR",2,0,2,0,0,"1.000",1,0,NA,NA,NA,NA,NA,4444,"dur","DUR","Durango","Caliente",5321,"Estadio Francisco Villa",4983,125,223,23
"404","2024","Ignacio Marrujo","CAM",15,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"405","2024","Alberth Martinez","LEO",18,11,0,19,0,"1.000",0,0,NA,NA,NA,NA,NA,434,"leo","LEO","Leon","Bravos",5320,"Parque Domingo Santana",6500,125,223,23
"406","2024","Jorge Martinez","QRO",16,11,4,3,0,"1.000",0,0,NA,NA,NA,NA,NA,6303,"qro","QRO","Queretaro","Conspiradores",6070,"Estadio Conspiradores",6800,125,222,23
"407","2024","Jose Martinez","LAR",2,1,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,536,"lar","LAR","Dos Laredos","Tecos",3410,"Parque la Junta",5000,125,223,23
"408","2024","Luis Martinez","AGS",3,1,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,528,"agu","AGS","Aguascalientes","Rieleros",2929,"Estadio Alberto Romo Chavez",6496,125,223,23
"409","2024","Luis Carlos Martinez","SLT",2,0,3,2,0,"1.000",1,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"410","2024","R.J. Martinez","TAB",26,5,5,0,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"411","2024","Rogelio Martinez","CHI",31,0,2,3,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"412","2024","Yordi Martinez","CAM",10,0,0,5,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"413","2024","Yordi Martinez","CAM",2,1,0,3,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"414","2024","Yordi Martinez","CAM",9,3,0,3,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"415","2024","Carlos Martínez","CHI",4,4,3,33,0,"1.000",4,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"416","2024","José A. Martínez","YUC",3,1,2,16,0,"1.000",2,0,NA,NA,NA,NA,NA,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"417","2024","José A. Martínez","YUC",11,11,1,12,0,"1.000",0,0,NA,NA,NA,NA,NA,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"418","2024","Oliver Mateo","TAB",5,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"419","2024","Seuly Matias","CHI",14,14,0,35,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"420","2024","J.J. Matijevic","DUR",2,2,0,5,0,"1.000",0,0,NA,NA,NA,NA,NA,4444,"dur","DUR","Durango","Caliente",5321,"Estadio Francisco Villa",4983,125,223,23
"421","2024","Zach Matson","CAM",18,17,8,0,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"422","2024","Jack Mayfield","TIJ",2,1,1,1,0,"1.000",0,0,NA,NA,NA,NA,NA,5010,"tij","TIJ","Tijuana","Toros",2957,"Estadio Chevron",17000,125,222,23
"423","2024","Patrick Mazeika","MEX",13,12,4,119,0,"1.000",1,0,3,5,".625",1,1,532,"mxo","MEX","Mexico","Diablos Rojos",5340,"Estadio Alfredo Harp Helu",20062,125,223,23
"424","2024","Kevin McGovern","JAL",6,3,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"425","2024","Thomas McIlraith","LAG",40,0,7,2,0,"1.000",0,0,NA,NA,NA,NA,NA,447,"vaq","LAG","Laguna","Algodoneros",2956,"Estadio de la Revolucion",7689,125,223,23
"426","2024","Ian McKinney","MVA",5,5,1,3,0,"1.000",0,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"427","2024","Carlos Medina","MTY",2,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,562,"mty","MTY","Monterrey","Sultanes",2701,"Estadio Mobil Super",21803,125,223,23
"428","2024","Jose Carlos Medina","AGS",16,2,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,528,"agu","AGS","Aguascalientes","Rieleros",2929,"Estadio Alberto Romo Chavez",6496,125,223,23
"429","2024","Luis Medina","LEO",9,3,14,10,0,"1.000",3,0,NA,NA,NA,NA,NA,434,"leo","LEO","Leon","Bravos",5320,"Parque Domingo Santana",6500,125,223,23
"430","2024","Luis Medina","LEO",2,0,2,1,0,"1.000",0,0,NA,NA,NA,NA,NA,434,"leo","LEO","Leon","Bravos",5320,"Parque Domingo Santana",6500,125,223,23
"431","2024","Luis Medina","PUE",3,0,2,1,0,"1.000",1,0,NA,NA,NA,NA,NA,520,"pue","PUE","Puebla","Pericos",2869,"Estadio Hermanos Serdan",9200,125,222,23
"432","2024","Kevin Medrano","LAR",2,0,1,0,0,"1.000",1,0,NA,NA,NA,NA,NA,536,"lar","LAR","Dos Laredos","Tecos",3410,"Parque la Junta",5000,125,223,23
"433","2024","Ronald Medrano","AGS",15,15,12,5,0,"1.000",1,0,NA,NA,NA,NA,NA,528,"agu","AGS","Aguascalientes","Rieleros",2929,"Estadio Alberto Romo Chavez",6496,125,223,23
"434","2024","Alex D. Mejia","SLT",4,1,1,12,0,"1.000",2,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"435","2024","Cristian Mejia","OAX",8,4,3,24,0,"1.000",0,0,3,1,".250",0,0,579,"oax","OAX","Oaxaca","Guerreros",2951,"Parque Lic. Eduardo Vasconcelos",7200,125,223,23
"436","2024","Manuel Melendez","VER",2,0,0,2,0,"1.000",0,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"437","2024","Keury Mella","MTY",33,0,4,4,0,"1.000",0,0,NA,NA,NA,NA,NA,562,"mty","MTY","Monterrey","Sultanes",2701,"Estadio Mobil Super",21803,125,223,23
"438","2024","Ozzie Mendez","DUR",39,0,3,0,0,"1.000",1,0,NA,NA,NA,NA,NA,4444,"dur","DUR","Durango","Caliente",5321,"Estadio Francisco Villa",4983,125,223,23
"439","2024","Roman Mendez","QRO",46,0,11,5,0,"1.000",0,0,NA,NA,NA,NA,NA,6303,"qro","QRO","Queretaro","Conspiradores",6070,"Estadio Conspiradores",6800,125,222,23
"440","2024","Brayan Mendoza","MTY",5,0,1,3,0,"1.000",1,0,NA,NA,NA,NA,NA,562,"mty","MTY","Monterrey","Sultanes",2701,"Estadio Mobil Super",21803,125,223,23
"441","2024","Drew Mendoza","CHI",1,1,0,7,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"442","2024","Drew Mendoza","CHI",3,2,0,4,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"443","2024","Jonathan Mendoza","CAM",1,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"444","2024","Daniel Mercado","PUE",6,1,0,5,0,"1.000",0,0,0,0,".---",0,0,520,"pue","PUE","Puebla","Pericos",2869,"Estadio Hermanos Serdan",9200,125,222,23
"445","2024","Melvin Mercedes","TIG",15,9,0,23,0,"1.000",0,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
"446","2024","Yermín Mercedes","SLT",2,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"447","2024","José Mesa Jr.","VER",23,0,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"448","2024","Mario Meza","SLT",36,0,4,2,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"449","2024","Kevin Milam","TAB",6,2,1,2,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"450","2024","Tommy Milone","SLT",14,13,7,4,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"451","2024","Javier Mirabal","LEO",11,0,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,434,"leo","LEO","Leon","Bravos",5320,"Parque Domingo Santana",6500,125,223,23
"452","2024","Aríel Miranda","CAM",15,15,2,1,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"453","2024","Luis Miranda","OAX",16,16,5,6,0,"1.000",0,0,NA,NA,NA,NA,NA,579,"oax","OAX","Oaxaca","Guerreros",2951,"Parque Lic. Eduardo Vasconcelos",7200,125,223,23
"454","2024","Daniel Missaki","MEX",5,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,532,"mxo","MEX","Mexico","Diablos Rojos",5340,"Estadio Alfredo Harp Helu",20062,125,223,23
"455","2024","Hector Mora","CHI",2,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"456","2024","Jose Mora","MVA",7,0,1,1,0,"1.000",0,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"457","2024","Juan Mora","MVA",9,5,17,8,0,"1.000",4,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"458","2024","Juan Mora","MVA",1,0,1,0,0,"1.000",1,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"459","2024","Ramon Mora","LAG",1,1,1,2,0,"1.000",0,0,NA,NA,NA,NA,NA,447,"vaq","LAG","Laguna","Algodoneros",2956,"Estadio de la Revolucion",7689,125,223,23
"460","2024","Ramon Mora","LAG",5,2,10,3,0,"1.000",1,0,NA,NA,NA,NA,NA,447,"vaq","LAG","Laguna","Algodoneros",2956,"Estadio de la Revolucion",7689,125,223,23
"461","2024","Isboseth Morales","CAM",1,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"462","2024","Isboseth Morales","CAM",3,1,0,5,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"463","2024","Ivan Morales","LEO",6,1,0,13,0,"1.000",0,0,0,0,".---",0,0,434,"leo","LEO","Leon","Bravos",5320,"Parque Domingo Santana",6500,125,223,23
"464","2024","Jonathan Morales","MTY",2,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,562,"mty","MTY","Monterrey","Sultanes",2701,"Estadio Mobil Super",21803,125,223,23
"465","2024","Jorge Morales","SLT",4,0,0,7,0,"1.000",0,0,0,1,"1.000",0,0,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"466","2024","Jorge Morales","SLT",1,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"467","2024","Mario Morales","TAB",9,0,1,2,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"468","2024","Osmer Morales","CAM",6,6,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"469","2024","Roy Morales","TAB",1,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"470","2024","Victor Morales","OAX",14,0,0,2,0,"1.000",0,0,NA,NA,NA,NA,NA,579,"oax","OAX","Oaxaca","Guerreros",2951,"Parque Lic. Eduardo Vasconcelos",7200,125,223,23
"471","2024","Luis Moreno","JAL",9,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"472","2024","Reyes Moronta","LEO",19,0,3,0,0,"1.000",0,0,NA,NA,NA,NA,NA,434,"leo","LEO","Leon","Bravos",5320,"Parque Domingo Santana",6500,125,223,23
"473","2024","Zach Mort","SLT",18,18,10,4,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"474","2024","Taylor Motter","YUC",6,6,0,4,0,"1.000",0,0,NA,NA,NA,NA,NA,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"475","2024","Zach Muckenhirn","MTY",9,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,562,"mty","MTY","Monterrey","Sultanes",2701,"Estadio Mobil Super",21803,125,223,23
"476","2024","José Mujica","OAX",43,0,3,2,0,"1.000",2,0,NA,NA,NA,NA,NA,579,"oax","OAX","Oaxaca","Guerreros",2951,"Parque Lic. Eduardo Vasconcelos",7200,125,223,23
"477","2024","Fabian Muniz","QRO",11,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,6303,"qro","QRO","Queretaro","Conspiradores",6070,"Estadio Conspiradores",6800,125,222,23
"478","2024","Max Murphy","SLT",5,5,1,11,0,"1.000",0,0,NA,NA,NA,NA,NA,502,"slt","SLT","Saltillo","Saraperos",2953,"Parque Francisco I. Madero",11000,125,222,23
"479","2024","Yairo Muñoz","LAR",2,1,0,8,0,"1.000",0,0,NA,NA,NA,NA,NA,536,"lar","LAR","Dos Laredos","Tecos",3410,"Parque la Junta",5000,125,223,23
"480","2024","Efren Navarro","CAM",10,9,1,80,0,"1.000",5,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"481","2024","Efren Navarro","CAM",2,2,1,2,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"482","2024","Efren Navarro","CAM",2,2,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"483","2024","Juan Carlos Negret","CHI",27,23,0,42,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"484","2024","Yoanner Negrin","YUC",15,15,10,7,0,"1.000",2,0,NA,NA,NA,NA,NA,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"485","2024","Dean Nevarez","LAG",3,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,447,"vaq","LAG","Laguna","Algodoneros",2956,"Estadio de la Revolucion",7689,125,223,23
"486","2024","Dovydas Neverauskas","JAL",34,0,1,1,0,"1.000",0,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"487","2024","Gabriel Noriega","TIJ",6,4,8,4,0,"1.000",1,0,NA,NA,NA,NA,NA,5010,"tij","TIJ","Tijuana","Toros",2957,"Estadio Chevron",17000,125,222,23
"488","2024","Ciro Norzagaray","PUE",11,1,8,5,0,"1.000",3,0,NA,NA,NA,NA,NA,520,"pue","PUE","Puebla","Pericos",2869,"Estadio Hermanos Serdan",9200,125,222,23
"489","2024","Jacob Nottingham","JAL",7,7,3,47,0,"1.000",4,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"490","2024","Aldo Nunez","MVA",5,3,9,4,0,"1.000",0,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"491","2024","Aldo Nunez","MVA",2,1,4,5,0,"1.000",1,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"492","2024","Darien Núñez","MVA",27,0,3,0,0,"1.000",0,0,NA,NA,NA,NA,NA,560,"mva","MVA","Monclova","Acereros",2950,"Estadio Kickapoo Lucky Eagle",8500,125,222,23
"493","2024","Peter O'Brien","PUE",11,11,1,17,0,"1.000",0,0,NA,NA,NA,NA,NA,520,"pue","PUE","Puebla","Pericos",2869,"Estadio Hermanos Serdan",9200,125,222,23
"494","2024","Justin O'Conner","AGS",2,2,3,11,0,"1.000",1,0,NA,NA,NA,NA,NA,528,"agu","AGS","Aguascalientes","Rieleros",2929,"Estadio Alberto Romo Chavez",6496,125,223,23
"495","2024","Norberto Obeso","YUC",10,9,0,15,0,"1.000",0,0,NA,NA,NA,NA,NA,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"496","2024","Wirfin Obispo","TAB",9,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"497","2024","Gonzalo Ochoa","OAX",9,0,1,1,0,"1.000",0,0,NA,NA,NA,NA,NA,579,"oax","OAX","Oaxaca","Guerreros",2951,"Parque Lic. Eduardo Vasconcelos",7200,125,223,23
"498","2024","Takeru Ohashi","TIG",4,4,0,12,0,"1.000",0,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
"499","2024","Takeru Ohashi","TIG",1,0,0,2,0,"1.000",0,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
"500","2024","Jafet Ojeda","YUC",3,0,1,1,0,"1.000",0,0,1,2,".667",0,0,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"501","2024","Miguel Ojeda Jr.","VER",14,5,5,39,0,"1.000",1,0,3,1,".250",1,0,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"502","2024","Fernando Olguin","CHI",13,2,1,2,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"503","2024","Manny Olloque","TIG",4,3,1,5,0,"1.000",0,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
"504","2024","Juan Pablo Oramas","TAB",18,18,8,0,0,"1.000",0,0,NA,NA,NA,NA,NA,442,"tab","TAB","Tabasco","Olmecas",2955,"Parque Centenario 27 de Febrero",6600,125,222,23
"505","2024","Manuel Orduno","VER",2,1,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"506","2024","Manuel Orduno","VER",4,2,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"507","2024","Manuel Orduno","TIG",1,0,0,3,0,"1.000",0,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
"508","2024","Julian Ornelas","MEX",1,1,0,9,0,"1.000",2,0,NA,NA,NA,NA,NA,532,"mxo","MEX","Mexico","Diablos Rojos",5340,"Estadio Alfredo Harp Helu",20062,125,223,23
"509","2024","Jio Orozco","VER",2,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"510","2024","Jose Manuel Orozco","DUR",2,1,0,9,0,"1.000",0,0,NA,NA,NA,NA,NA,4444,"dur","DUR","Durango","Caliente",5321,"Estadio Francisco Villa",4983,125,223,23
"511","2024","Jose Manuel Orozco","DUR",5,2,0,4,0,"1.000",0,0,NA,NA,NA,NA,NA,4444,"dur","DUR","Durango","Caliente",5321,"Estadio Francisco Villa",4983,125,223,23
"512","2024","Jose Manuel Orozco","DUR",3,2,0,4,0,"1.000",0,0,NA,NA,NA,NA,NA,4444,"dur","DUR","Durango","Caliente",5321,"Estadio Francisco Villa",4983,125,223,23
"513","2024","Jose Orrantia","JAL",6,1,6,3,0,"1.000",1,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"514","2024","Jose Orrantia","JAL",10,3,7,4,0,"1.000",1,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"515","2024","Jose Orrantia","JAL",2,0,2,1,0,"1.000",1,0,NA,NA,NA,NA,NA,6304,"jal","JAL","Jalisco","Charros",4710,"Estadio Panamericano",16500,125,222,23
"516","2024","Alejandro Ortiz","CAM",1,0,1,0,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"517","2024","Alejandro Ortiz","CAM",12,11,1,14,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"518","2024","Channy Ortiz","CHI",2,1,1,3,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"519","2024","Channy Ortiz","CHI",1,1,3,1,0,"1.000",2,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"520","2024","Leonardo Ortiz","MEX",1,1,0,1,0,"1.000",0,0,0,1,"1.000",0,0,532,"mxo","MEX","Mexico","Diablos Rojos",5340,"Estadio Alfredo Harp Helu",20062,125,223,23
"521","2024","Tomo Otosaka","YUC",64,62,2,139,0,"1.000",2,0,NA,NA,NA,NA,NA,496,"yuc","YUC","Yucatan","Leones",6081,"Estadio de Beisbol VIctor Cervera Pacheco",5104,125,223,23
"522","2024","Luis Oviedo","OAX",4,3,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,579,"oax","OAX","Oaxaca","Guerreros",2951,"Parque Lic. Eduardo Vasconcelos",7200,125,223,23
"523","2024","Carlos Pacheco","CHI",4,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"524","2024","Carlos Pacheco","CHI",1,1,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"525","2024","Carlos Pacheco","CHI",8,1,0,7,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"526","2024","Luis Pacheco","AGS",25,0,0,1,0,"1.000",0,0,NA,NA,NA,NA,NA,528,"agu","AGS","Aguascalientes","Rieleros",2929,"Estadio Alberto Romo Chavez",6496,125,223,23
"527","2024","Angel Padron","CHI",8,8,4,3,0,"1.000",0,0,NA,NA,NA,NA,NA,575,"chi","CHI","Chihuahua","Dorados",3210,"Estadio Chihuahua",15500,125,222,23
"528","2024","Loiger Padron","CAM",22,0,2,0,0,"1.000",0,0,NA,NA,NA,NA,NA,523,"cam","CAM","Campeche","Piratas",2949,"Parque Nelson Barrera Romellon",4190,125,223,23
"529","2024","Connor Panas","VER",4,2,1,20,0,"1.000",3,0,NA,NA,NA,NA,NA,5567,"ver","VER","Veracruz","El Aguila",2958,"Estadio Universitario Beto Avila",7319,125,222,23
"530","2024","Yorvin Pantoja","TIG",34,0,3,0,0,"1.000",1,0,NA,NA,NA,NA,NA,569,"qui","TIG","Quintana Roo","Tigres",3929,"Estadio De Beisbol Beto Avila",10825,125,222,23
