"","Year","Name","Team","POS","GP","AB","PA","LOB","SH","SF","GO","AO","GO/AO","BABIP","AB/HR","K%","BB%","BB/K","wOBA","wRAA","wRC","wRC+"
"1574","2024","Edson Garcia","TIG","3B",70,226,248,96,2,3,62,76,"0.82",".277","32.29",13.7,6,44.1,0.319,0.9,36,134
"1575","2024","Michael Baca","TAB","X",28,23,25,7,0,0,9,0,"9.00",".400","-.--",32,4,12.5,0.301,-0.3,3,152
"1576","2024","Hector Mora","CHI","SS",46,92,94,36,1,0,27,15,"1.80",".369","-.--",28.7,1.1,3.7,0.262,-4.3,9,63
"1577","2024","Chris Carter","PUE","DH",73,242,303,117,0,3,26,55,"0.47",".362","14.24",33.3,18.8,56.4,0.412,25.7,68,92
"1578","2024","Maikel Serrano","JAL","RF",61,200,218,106,1,0,61,45,"1.36",".323","100.00",19.7,5,25.6,0.305,-1.9,29,75
"1579","2024","Jose Gaitan","VER","LF",69,235,270,124,7,6,80,56,"1.43",".306","58.75",18.9,6.7,35.3,0.312,-0.7,37,112
"1580","2024","Angel Erro","TIG","3B",55,185,205,98,2,0,52,59,"0.88",".292","61.67",13.7,7.3,53.6,0.312,-0.5,28,138
"1581","2024","Aaron Altherr","LAG","LF",45,147,187,72,0,1,23,29,"0.79",".358","16.33",31,17.1,55.2,0.421,17.3,44,109
"1582","2024","Sebastian Valle","SLT","C",39,120,134,60,4,0,23,25,"0.92",".333","13.33",33.6,6,17.8,0.365,5.9,25,95
"1583","2024","Tres Barrera","TIJ","C",50,159,181,63,1,2,44,51,"0.86",".271","26.50",14.4,8.8,61.5,0.338,3.6,29,122
"1584","2024","Manny Olloque","TIG","DH",42,101,122,45,0,0,14,28,"0.50",".364","50.50",27,16.4,60.6,0.37,5.9,23,127
"1585","2024","Junior Lake","TIJ","CF",88,315,366,150,1,2,91,69,"1.32",".293","21.00",21,12.3,58.4,0.363,15.4,67,118
"1586","2024","Rangel Ravelo","LAR","1B",21,74,92,36,0,2,27,17,"1.59",".241","14.80",14.1,12,84.6,0.392,6.2,19,114
"1587","2024","Blake Rutherford","TIJ","RF",24,74,85,35,2,0,29,13,"2.23",".231","10.57",17.6,7.1,40,0.406,6.8,19,114
"1588","2024","Billy Hamilton","JAL","CF",63,230,258,85,4,0,54,61,"0.89",".347","-.--",23.3,8.9,38.3,0.307,-1.8,35,75
"1589","2024","Ricardo Valenzuela","OAX","C",50,156,179,69,6,0,52,43,"1.21",".294","52.00",15.1,7.3,48.1,0.322,1.1,26,90
"1590","2024","Efren Navarro","CAM","1B",14,43,47,22,0,0,11,17,"0.65",".263","43.00",8.5,8.5,100,0.318,0.1,7,110
"1591","2024","Ali Solis","QRO","C",38,133,146,78,1,1,24,30,"0.80",".329","16.62",32.2,6.8,21.3,0.347,4.1,25,76
"1592","2024","Jose Carlos Urena","OAX","RF",70,239,266,124,0,0,62,54,"1.15",".284","15.93",23.3,9.4,40.3,0.358,10,48,90
"1593","2024","Isaac Rodriguez","TIJ","2B",69,200,241,91,2,0,56,62,"0.90",".293","66.67",13.7,14.9,109.1,0.351,7.6,42,118
"1594","2024","Reynaldo Rodriguez","OAX","1B",88,330,365,196,0,4,63,121,"0.52",".264","18.33",18.1,8.2,45.5,0.343,8.9,60,90
"1595","2024","Melvin Mercedes","TIG","RF",73,224,257,90,3,0,71,65,"1.09",".300","-.--",13.2,9.7,73.5,0.313,-0.4,36,135
"1596","2024","Oziel Flores","CHI","2B",60,114,125,43,3,1,36,24,"1.50",".329","114.00",23.2,5.6,24.1,0.284,-3.4,14,70
"1597","2024","Javier Salazar","MTY","SS",50,122,138,57,3,2,32,45,"0.71",".275","40.67",13.8,8,57.9,0.328,1.6,21,95
"1598","2024","Carlos Paulino","QRO","C",43,130,153,67,2,1,42,19,"2.21",".298","16.25",25.5,11.8,46.2,0.371,7.5,29,79
"1599","2024","Luis Jimenez","CAM","3B",21,75,82,36,0,0,18,22,"0.82",".298","37.50",19.5,4.9,25,0.315,0,12,111
"1600","2024","Jonathan Schoop","LAG","2B",81,293,340,140,0,4,64,84,"0.76",".285","19.53",22.1,10.6,48,0.359,13.1,61,113
"1601","2024","Edwin Garcia","CAM","SS",27,99,113,41,1,1,30,31,"0.97",".286","99.00",13.3,10.6,80,0.31,-0.5,15,119
"1602","2024","Jesus Martinez","CHI","CF",71,246,281,101,6,1,105,35,"3.00",".309","123.00",18.1,8.9,49,0.313,-0.5,39,75
"1603","2024","Michael De León","LEO","2B",37,139,158,51,2,2,43,32,"1.34",".318","139.00",20.9,8.9,42.4,0.3,-2.1,20,76
"1604","2024","Juan Camacho","JAL","C",8,24,26,18,0,0,6,7,"0.86",".188","8.00",19.2,7.7,40,0.399,1.9,6,79
"1605","2024","Alberto Carreon","VER","DH",13,28,30,17,0,0,9,9,"1.00",".250","28.00",10,6.7,66.7,0.311,-0.1,4,115
"1606","2024","Jose Guadalupe Chavez","JAL","2B",67,192,220,90,4,1,56,51,"1.10",".313","192.00",19.1,9.5,50,0.304,-2.1,29,75
"1607","2024","Rogelio Cobos","PUE","X",29,4,6,3,1,0,1,0,"1.00",".---","4.00",50,16.7,33.3,0.558,1.3,2,101
"1608","2024","Eddy Diaz","LEO","2B",52,148,162,63,4,1,58,37,"1.57",".278","74.00",13,4.9,38.1,0.304,-1.5,21,78
"1609","2024","Jesus Guerrero","LEO","C",6,12,15,4,0,1,5,2,"2.50",".300","-.--",20,13.3,66.7,0.301,-0.2,2,72
"1610","2024","Marco Guzman","CAM","2B",3,8,9,3,0,0,1,2,"0.50",".400","-.--",33.3,0,0,0.294,-0.2,1,126
"1611","2024","Luis Carlos Martinez","SLT","SS",9,8,9,3,0,0,1,2,"0.50",".400","-.--",33.3,0,0,0.294,-0.2,1,101
"1612","2024","Patrick Mazeika","MEX","C",13,48,56,30,0,0,12,17,"0.71",".293","-.--",12.5,14.3,114.3,0.326,0.5,8,65
"1613","2024","Agustin Murillo","QRO","3B",16,52,65,23,0,1,15,12,"1.25",".325","-.--",20,13.8,69.2,0.344,1.6,11,75
"1614","2024","Jhon Nuñez","JAL","C",43,148,159,90,1,0,38,29,"1.31",".347","74.00",28.3,4.4,15.6,0.299,-2.2,20,75
"1615","2024","Takeru Ohashi","TIG","CF",39,128,151,50,3,0,41,17,"2.41",".360","128.00",27.2,11.9,43.9,0.326,1.5,23,131
"1616","2024","Isaias Tejeda","CAM","1B",31,100,119,40,0,1,26,27,"0.96",".274","20.00",19.3,13.4,69.6,0.363,5,22,110
"1617","2024","Juan Uriarte","DUR","DH",41,128,141,63,0,2,31,29,"1.07",".294","18.29",27,5.7,21.1,0.339,3,23,80
"1618","2024","Nick Williams","TIJ","RF",38,128,153,58,2,4,32,30,"1.07",".318","32.00",26.1,11.8,45,0.336,2.8,24,123
"1619","2024","Adeiny Hechavarría","TAB","2B",69,237,262,123,2,1,48,71,"0.68",".304","29.62",23.7,8,33.9,0.321,1.4,38,138
"1620","2024","Adrian Tovalin","LAG","1B",65,181,202,75,3,1,52,40,"1.30",".305","30.17",23.8,5.9,25,0.322,1.2,30,114
"1621","2024","Michael Wing","JAL","2B",37,133,148,67,0,1,31,35,"0.89",".283","19.00",23.6,8.1,34.3,0.338,3,24,79
"1622","2024","Gabriel Noriega","TIJ","SS",31,89,95,53,1,1,29,16,"1.81",".313","44.50",25.3,2.1,8.3,0.278,-3.1,10,135
"1623","2024","Connor Panas","CAM","RF",78,259,307,110,0,3,50,96,"0.52",".255","18.50",16.9,11.1,65.4,0.369,14.5,58,111
"1624","2024","Jose Aguilar","SLT","CF",65,166,204,79,5,2,59,41,"1.44",".286","55.33",15.7,11.8,75,0.334,3.4,32,96
"1625","2024","Edwin Díaz","SLT","SS",63,199,236,89,1,6,35,58,"0.60",".313","28.43",27.1,11,40.6,0.335,4.1,37,97
"1626","2024","Darren Seferina","LAG","2B",33,61,70,42,2,0,15,13,"1.15",".350","61.00",28.6,10,35,0.336,1.3,11,116
"1627","2024","Santiago Gonzalez","DUR","X",43,57,61,24,0,0,18,12,"1.50",".318","-.--",21.3,4.9,23.1,0.27,-2.4,6,70
"1628","2024","Jose Camacho","LEO","RF",32,78,88,41,0,0,17,16,"1.06",".340","39.00",29.5,11.4,38.5,0.329,1.1,13,83
"1629","2024","Jose Martinez","LAR","SS",66,193,227,87,7,1,79,48,"1.65",".264","48.25",11.9,9.7,81.5,0.326,2.2,34,118
"1630","2024","Issmael Salas","QRO","3B",38,115,127,47,0,0,33,37,"0.89",".286","-.--",13.4,6.3,47.1,0.287,-3.1,15,65
"1631","2024","Angelo Castellano","JAL","SS",32,111,126,33,4,1,33,43,"0.77",".250","37.00",10.3,7.1,69.2,0.313,-0.2,18,75
"1632","2024","Brian Sanchez","TIG","RF",12,37,44,22,0,0,10,8,"1.25",".308","37.00",22.7,11.4,50,0.338,0.9,7,133
"1633","2024","Antonio Monroy","TIG","X",50,107,117,52,1,0,38,24,"1.58",".299","-.--",17.1,5.1,30,0.274,-4.2,12,151
"1634","2024","Brayan Quintero","CAM","SS",54,165,192,54,5,2,64,40,"1.60",".272","55.00",14.6,6.2,42.9,0.308,-1.2,26,115
"1635","2024","Ricky Rodriguez","VER","DH",15,33,40,16,1,1,9,4,"2.25",".368","33.00",35,12.5,35.7,0.322,0.2,6,108
"1636","2024","Leo German","PUE","CF",66,157,179,83,3,1,48,34,"1.41",".313","78.50",22.9,8.4,36.6,0.3,-2.3,23,84
"1637","2024","Gilberto Vizcarra","YUC","C",25,29,38,13,0,1,9,10,"0.90",".269","-.--",10.5,15.8,150,0.34,0.8,6,125
"1638","2024","Rubi Silva","QRO","RF",21,54,63,28,1,1,19,10,"1.90",".300","54.00",22.2,11.1,50,0.309,-0.3,9,68
"1639","2024","Héctor Sánchez","LAR","C",44,108,120,62,1,1,24,28,"0.86",".301","27.00",26.7,7.5,28.1,0.314,-0.1,17,118
"1640","2024","Fabricio Macias","YUC","CF",56,175,191,85,2,2,64,33,"1.94",".296","87.50",20.9,5.2,25,0.279,-6,21,132
"1641","2024","Jesus Cordova","JAL","X",12,21,22,8,0,1,3,3,"1.00",".400","21.00",50,0,0,0.278,-0.7,2,84
"1642","2024","Jorge Gonzalez","AGS","X",14,21,23,12,0,0,6,4,"1.50",".333","-.--",26.1,8.7,33.3,0.313,0,3,99
"1643","2024","Alfredo Hurtado","JAL","C",47,126,143,59,0,1,36,29,"1.24",".278","25.20",22.4,10.5,46.9,0.326,1.4,22,77
"1644","2024","Jose Manuel Orozco","DUR","RF",80,240,275,126,0,2,51,54,"0.94",".323","34.29",29.1,10.9,37.5,0.326,2.7,41,79
"1645","2024","Daniel Sanchez","CAM","C",25,59,61,25,1,0,15,21,"0.71",".286","-.--",16.4,1.6,10,0.233,-4.4,4,137
"1646","2024","Carlos Arellano","VER","2B",69,207,237,89,10,3,61,56,"1.09",".305","103.50",22.8,4.6,20.4,0.278,-7.6,26,113
"1647","2024","Jairus Richards","TIJ","RF",56,131,161,58,0,0,30,30,"1.00",".333","131.00",24.8,16.1,65,0.342,3.8,27,118
"1648","2024","José Rondón","MEX","3B",57,216,250,126,1,1,47,76,"0.62",".256","24.00",17.6,11.6,65.9,0.335,4.4,40,64
"1649","2024","Romer Cuadrado","OAX","LF",35,106,120,45,0,0,23,19,"1.21",".311","17.67",32.5,11.7,35.9,0.344,3,20,89
"1650","2024","Bryant Flete","TIG","3B",20,68,77,30,1,0,23,10,"2.30",".319","68.00",26,10.4,40,0.296,-1.3,10,134
"1651","2024","Drew Mendoza","CHI","3B",10,34,38,11,0,0,16,4,"4.00",".286","-.--",15.8,10.5,66.7,0.282,-1.1,4,73
"1652","2024","Jesus Valdez","VER","DH",57,200,218,117,0,1,60,61,"0.98",".258","40.00",15.1,7.3,48.5,0.292,-4.4,26,114
"1653","2024","Wendell Rijo","VER","2B",29,94,108,33,3,1,37,21,"1.76",".276","94.00",16.7,8.3,50,0.282,-3.1,12,115
"1654","2024","Japhet Amador","MEX","DH",39,154,179,104,0,4,31,52,"0.60",".265","25.67",21.8,11.2,51.3,0.32,0.8,26,61
"1655","2024","Sergio Burruel","CHI","C",40,107,120,47,0,0,23,33,"0.70",".291","53.50",21.7,10.8,50,0.3,-1.6,15,74
"1656","2024","Randy Trejo","TIG","SS",47,56,60,31,0,0,14,5,"2.80",".406","-.--",40,6.7,16.7,0.253,-3.2,5,164
"1657","2024","Arismendy Alcántara","TIG","SS",26,95,105,48,0,0,19,21,"0.90",".310","23.75",31.4,9.5,30.3,0.315,0,15,133
"1658","2024","Carlos Figueroa","TIG","LF",71,234,274,90,5,0,90,39,"2.31",".303","-.--",20.4,10.9,53.6,0.295,-4.8,34,139
"1659","2024","Joshua Rodriguez","LAR","3B",8,26,28,20,0,0,3,5,"0.60",".429","-.--",42.9,7.1,16.7,0.261,-1.3,3,113
"1660","2024","Angel Chavarin","CAM","X",31,48,51,29,0,0,15,8,"1.88",".303","48.00",27.5,5.9,21.4,0.275,-1.8,5,129
"1661","2024","Fernando Perez","QRO","DH",47,123,146,62,2,2,34,34,"1.00",".290","123.00",21.2,11,51.6,0.294,-2.7,18,67
"1662","2024","Sebastian Garcia","OAX","X",28,22,27,17,0,0,6,7,"0.86",".278","-.--",14.8,14.8,100,0.316,0,4,84
"1663","2024","Samar Leyva","PUE","2B",50,132,154,55,3,0,47,45,"1.04",".205","18.86",8.4,10.4,123.1,0.34,3.4,25,88
"1664","2024","Carlos Mendivil","DUR","C",35,88,95,49,2,2,41,15,"2.73",".260","88.00",16.8,3.2,18.8,0.249,-5.5,8,60
"1665","2024","Luis Medina","LEO","X",35,53,55,31,1,0,9,13,"0.69",".364","-.--",36.4,0,0,0.232,-4,4,51
"1666","2024","Ryan Grotjohn","TAB","2B",19,62,70,24,0,0,17,15,"1.13",".289","62.00",22.9,11.4,50,0.298,-1,9,140
"1667","2024","Demetrius Sims","TIG","SS",28,94,103,41,0,0,14,25,"0.56",".339","94.00",33,6.8,20.6,0.277,-3.4,11,147
"1668","2024","Kevin Medrano","LAR","X",17,18,22,9,0,1,7,4,"1.75",".214","18.00",18.2,13.6,75,0.324,0.2,3,130
"1669","2024","Jonathan Mendoza","CAM","2B",50,117,121,56,0,1,43,13,"3.31",".317","-.--",29.8,1.7,5.6,0.224,-9.6,7,143
"1670","2024","Diego Rincones","CAM","LF",17,54,61,34,0,0,19,15,"1.27",".261","-.--",13.1,9.8,75,0.275,-2.1,6,130
"1671","2024","Yefri Pérez","LEO","2B",21,73,78,34,1,1,29,20,"1.45",".250","-.--",12.8,3.8,30,0.226,-6.1,5,50
"1672","2024","Francisco Lugo","TAB","X",29,37,38,18,0,0,13,12,"1.08",".242","-.--",10.5,2.6,25,0.226,-2.9,2,225
"1673","2024","Aderlin Rodríguez","TIJ","DH",46,162,183,108,0,3,47,40,"1.18",".223","16.20",23.5,8.2,34.9,0.324,1.4,27,124
"1674","2024","Jecksson Flores","MVA","RF",72,176,213,89,9,0,62,57,"1.09",".241","58.67",13.1,7.5,57.1,0.304,-2,28,109
"1675","2024","Domingo Leyba","TAB","2B",53,153,173,76,1,1,45,45,"1.00",".258","76.50",18.5,9.8,53.1,0.284,-4.7,20,145
"1676","2024","Justin O'Conner","AGS","C",47,135,151,71,1,4,24,47,"0.51",".255","27.00",26.5,6.6,25,0.282,-4.3,17,90
"1677","2024","Yangervis Solarte","OAX","1B",24,84,96,55,0,2,29,29,"1.00",".216","42.00",10.4,10.4,100,0.281,-2.8,11,83
"1678","2024","Gabriel Gutierrez","MEX","C",27,75,90,38,4,0,33,21,"1.57",".231","75.00",10,10,100,0.296,-1.5,11,56
"1679","2024","Carlos Baez","JAL","RF",19,33,35,18,0,0,11,2,"5.50",".350","-.--",37.1,2.9,7.7,0.23,-2.6,2,60
"1680","2024","Ryan Aguilar","LAR","1B",63,95,113,61,2,1,22,25,"0.88",".297","95.00",27.4,13.3,48.4,0.309,-0.6,15,122
"1681","2024","Irving Lopez","PUE","2B",19,57,62,23,4,0,18,26,"0.69",".216","57.00",8.1,1.6,20,0.231,-4.5,4,75
"1682","2024","Fernando Flores","VER","C",27,62,67,38,1,0,27,15,"1.80",".241","-.--",11.9,6,50,0.251,-3.7,6,113
"1683","2024","Joshua Fuentes","YUC","3B",67,245,264,130,1,2,58,79,"0.73",".261","81.67",22.7,4.5,20,0.251,-14.7,22,145
"1684","2024","Eduardo Diaz","TIG","RF",42,130,150,66,0,0,21,46,"0.46",".212","14.44",24,10,41.7,0.345,3.9,25,130
"1685","2024","Ti'Quan Forbes","QRO","3B",41,63,74,37,0,1,18,10,"1.80",".282","31.50",31.1,8.1,26.1,0.301,-0.9,10,66
"1686","2024","Italo Motta","LEO","SS",71,185,212,98,5,1,53,44,"1.20",".276","61.67",26.4,8.5,32.1,0.276,-7.2,23,70
"1687","2024","Julian Leon","LAG","C",33,78,95,33,3,1,17,13,"1.31",".341","39.00",37.9,11.6,30.6,0.303,-1,12,121
"1688","2024","Jorge Bonifacio","SLT","LF",49,166,198,101,0,4,24,61,"0.39",".234","20.75",25.8,12.1,47.1,0.325,1.7,30,94
"1689","2024","Daniel Amaral","MVA","CF",39,93,109,46,3,0,32,23,"1.39",".257","93.00",20.2,10.1,50,0.274,-3.9,11,115
"1690","2024","Dilson Herrera","VER","2B",19,49,58,28,2,2,15,15,"1.00",".263","-.--",22.4,8.6,38.5,0.245,-3.5,5,112
"1691","2024","Ricardo Serrano","CAM","3B",56,172,192,93,1,2,44,49,"0.90",".246","34.40",24.5,7.8,31.9,0.273,-7,20,121
"1692","2024","José Briceño","MEX","C",46,148,162,85,2,1,48,44,"1.09",".244","148.00",17.9,5.6,31,0.24,-10.6,12,26
"1693","2024","Abiel Amador","AGS","X",6,5,5,4,0,0,2,0,"2.00",".333","-.--",40,0,0,0.186,-0.6,0,Inf
"1694","2024","Malquin Canelo","VER","X",17,20,21,15,0,0,4,2,"2.00",".400","-.--",47.6,4.8,10,0.262,-1,2,114
"1695","2024","Antonio Castaneda","OAX","LF",7,5,7,2,0,0,2,1,"2.00",".250","-.--",14.3,28.6,200,0.38,0.4,1,127
"1696","2024","Christopher Gastelum","JAL","2B",52,105,119,59,1,0,40,20,"2.00",".244","52.50",21,9.2,44,0.274,-4.3,13,66
"1697","2024","Jefry Marte","LEO","DH",23,80,99,39,0,0,24,24,"1.00",".172","13.33",16.2,16.2,100,0.369,4.7,19,82
"1698","2024","Yonathan Mendoza","LEO","2B",4,10,14,1,0,1,5,3,"1.67",".200","-.--",7.1,21.4,300,0.298,-0.2,2,67
"1699","2024","Ricardo Rincon","VER","1B",10,5,7,5,0,0,0,3,"0.00",".250","-.--",14.3,28.6,200,0.353,0.2,1,130
"1700","2024","Alex Robles","CAM","LF",4,10,10,4,0,0,4,3,"1.33",".222","-.--",10,0,0,0.186,-1.1,0,Inf
"1701","2024","Heber Villalobos","OAX","C",3,5,7,6,0,0,0,2,"0.00",".333","-.--",28.6,28.6,100,0.353,0.2,1,107
"1702","2024","Alexis Wilson","TIG","C",65,200,229,81,1,1,47,63,"0.75",".227","25.00",22.7,11.4,50,0.301,-2.8,30,136
"1703","2024","Hans Wilson","AGS","C",7,10,11,6,0,0,2,3,"0.67",".286","-.--",27.3,9.1,33.3,0.239,-0.7,1,73
"1704","2024","Juan Rodriguez","DUR","3B",50,101,115,55,0,1,30,17,"1.76",".288","101.00",30.4,8.7,28.6,0.271,-4.4,12,67
"1705","2024","Micker Adolfo","LEO","RF",30,91,106,53,0,0,23,18,"1.28",".241","18.20",30.2,10.4,34.4,0.326,1,16,79
"1706","2024","Alex Liddi","YUC","1B",61,184,219,69,0,1,40,35,"1.14",".286","30.67",33.8,14.6,43.2,0.312,-0.6,30,127
"1707","2024","Kevin Vicuña","TIG","SS",11,36,39,12,0,0,5,19,"0.26",".226","-.--",12.8,5.1,40,0.252,-2.1,3,177
"1708","2024","Breyvic Valera","TIJ","2B",18,31,38,12,1,1,10,14,"0.71",".207","-.--",7.9,13.2,166.7,0.265,-1.7,4,124
"1709","2024","Miguel Ojeda Jr.","VER","C",15,21,25,6,1,0,3,9,"0.33",".214","21.00",24,8,33.3,0.305,-0.2,3,124
"1710","2024","Alejandro Flores","DUR","C",45,127,147,79,3,1,30,44,"0.68",".228","42.33",22.4,10.2,45.5,0.274,-5.3,15,71
"1711","2024","Roldani Baldwin","VER","C",15,48,53,30,1,0,10,10,"1.00",".296","48.00",37.7,7.5,20,0.245,-3.2,4,127
"1712","2024","Walter Ibarra","YUC","2B",15,32,34,19,1,0,10,9,"1.11",".250","-.--",23.5,2.9,12.5,0.198,-3.5,1,249
"1713","2024","Niko Hulsizer","TIG","RF",11,38,44,19,0,0,2,10,"0.20",".250","12.67",43.2,13.6,31.6,0.35,1.3,8,121
"1714","2024","Engel Beltre","CAM","LF",19,60,68,25,0,0,23,13,"1.77",".234","-.--",19.1,8.8,46.2,0.248,-4,6,117
"1715","2024","Logan Brown","SLT","C",29,82,90,40,2,0,30,18,"1.67",".246","-.--",23.3,5.6,23.8,0.22,-7.5,5,91
"1716","2024","Juan Haro","TIG","C",7,11,12,3,0,0,2,0,"2.00",".500","-.--",58.3,8.3,14.3,0.235,-0.8,1,148
"1717","2024","Cristian Mejia","OAX","C",9,11,15,5,0,0,2,2,"1.00",".333","-.--",33.3,20,60,0.344,0.4,2,113
"1718","2024","Alay Lago","TIG","3B",10,28,29,11,0,0,9,10,"0.90",".208","-.--",13.8,0,0,0.187,-3.2,1,232
"1719","2024","Wilson Garcia","AGS","DH",15,51,54,30,0,1,14,17,"0.82",".205","51.00",22.2,3.7,16.7,0.211,-4.9,3,70
"1720","2024","Luis Santos","MTY","X",40,40,48,20,0,0,9,8,"1.13",".292","-.--",33.3,8.3,25,0.278,-1.5,5,97
"1721","2024","Orlando Pina","PUE","X",36,63,80,24,0,1,14,23,"0.61",".213","63.00",20,17.5,87.5,0.299,-1.1,10,86
"1722","2024","Narciso Crook","TIG","DH",6,23,26,12,0,0,5,7,"0.71",".200","23.00",26.9,11.5,42.9,0.274,-0.9,3,135
"1723","2024","Jacob Nottingham","JAL","C",44,119,138,63,0,3,28,19,"1.47",".242","23.80",39.9,8.7,21.8,0.273,-5.1,14,71
"1724","2024","Ismael Alcantara","AGS","X",4,6,6,5,0,0,1,1,"1.00",".333","-.--",50,0,0,0.155,-0.8,0,-Inf
"1725","2024","Yordi Martinez","CAM","X",25,30,34,11,0,0,5,5,"1.00",".333","-.--",44.1,11.8,26.7,0.239,-2.3,3,107
"1726","2024","Manuel Melendez","VER","X",7,6,6,2,0,0,1,2,"0.50",".250","-.--",33.3,0,0,0.155,-0.8,0,Inf
"1727","2024","Jorge Morales","SLT","C",5,6,7,3,0,0,0,3,"0.00",".250","-.--",28.6,0,0,0.246,-0.4,1,54
"1728","2024","Alonzo Harris","LAR","X",63,67,81,30,1,1,19,23,"0.83",".196","67.00",19.8,14.8,75,0.262,-3.7,8,124
"1729","2024","Carlos Villegas","CAM","3B",26,67,75,26,0,1,22,18,"1.22",".216","-.--",22.7,4,17.6,0.209,-6.9,4,132
"1730","2024","Francisco Cordoba","MEX","C",14,31,37,23,0,0,8,9,"0.89",".150","15.50",24.3,10.8,44.4,0.316,0,5,63
"1731","2024","Courtney Hawkins","PUE","DH",7,25,28,13,0,0,4,4,"1.00",".333","-.--",46.4,10.7,23.1,0.222,-2.3,2,55
"1732","2024","Mario Feliciano","PUE","C",30,63,72,26,2,0,15,20,"0.75",".214","63.00",27.8,5.6,20,0.232,-5.2,5,71
"1733","2024","Noah Perio","TIG","1B",10,38,38,23,0,0,14,10,"1.40",".200","-.--",21.1,0,0,0.152,-5.4,0,-Inf
"1734","2024","Khalil Lee","CHI","CF",3,13,15,8,0,0,4,6,"0.67",".167","-.--",6.7,13.3,200,0.239,-1,1,59
"1735","2024","Jose Luna","VER","LF",12,13,17,8,0,0,3,1,"3.00",".333","-.--",41.2,17.6,42.9,0.292,-0.3,2,118
"1736","2024","Ronny Rodríguez","CAM","2B",15,46,50,24,0,0,8,16,"0.50",".200","46.00",30,6,20,0.222,-4.1,3,134
"1737","2024","Max Murphy","SLT","RF",5,20,23,18,0,0,8,4,"2.00",".200","-.--",21.7,13,60,0.23,-1.7,2,69
"1738","2024","Yeison Coca","YUC","X",45,90,96,47,4,0,40,13,"3.08",".197","90.00",29.2,2.1,7.1,0.171,-12.1,1,482
"1739","2024","Lewis Brinson","AGS","RF",16,28,34,21,0,0,6,5,"1.20",".267","-.--",38.2,17.6,46.2,0.257,-1.7,3,90
"1740","2024","Isboseth Morales","CAM","CF",7,7,7,1,0,0,2,2,"1.00",".200","-.--",28.6,0,0,0.133,-1.1,0,-Inf
"1741","2024","Channy Ortiz","CHI","2B",4,7,9,7,0,0,2,2,"1.00",".200","-.--",22.2,22.2,100,0.275,-0.3,1,65
"1742","2024","Omar Renteria","MTY","C",36,49,60,26,3,0,14,12,"1.17",".233","-.--",31.7,13.3,42.1,0.229,-4.5,4,86
"1743","2024","Dillon Thomas","OAX","CF",2,7,8,3,0,0,1,0,"1.00",".500","-.--",62.5,12.5,20,0.213,-0.7,0,Inf
"1744","2024","Alejandro Urias","DUR","C",23,28,31,18,1,0,9,9,"1.00",".190","-.--",22.6,3.2,14.3,0.216,-2.7,2,33
"1745","2024","Emiliano Valencia","TAB","X",14,7,9,7,0,0,6,0,"6.00",".143","-.--",0,22.2,Inf,0.275,-0.3,1,145
"1746","2024","Hansen Lopez","CHI","C",19,36,42,16,0,0,5,8,"0.63",".278","-.--",42.9,11.9,27.8,0.23,-3.1,3,45
"1747","2024","German Revilla","TIG","C",16,29,31,16,0,0,9,4,"2.25",".235","-.--",38.7,3.2,8.3,0.176,-3.8,1,210
"1748","2024","Luis García","DUR","SS",17,45,50,32,1,0,13,12,"1.08",".200","-.--",30,8,26.7,0.177,-6,1,-57
"1749","2024","David Washington","SLT","LF",4,15,16,14,0,0,2,0,"2.00",".500","-.--",68.8,6.2,9.1,0.164,-2.1,0,Inf
"1750","2024","Javier Sanchez","DUR","X",18,23,27,13,1,0,7,5,"1.40",".214","-.--",33.3,11.1,33.3,0.211,-2.4,1,53
"1751","2024","Jose Sermo","DUR","1B",8,31,34,17,0,0,10,6,"1.67",".111","15.50",32.4,5.9,18.2,0.248,-2,3,56
"1752","2024","Maikol Perez","TIG","RF",6,16,16,8,0,0,2,5,"0.40",".222","-.--",43.8,0,0,0.128,-2.6,0,-Inf
"1753","2024","Fernando Villalobos","MEX","DH",10,8,9,7,0,0,1,2,"0.50",".000","8.00",44.4,11.1,25,0.31,0,1,76
"1754","2024","Jose Orrantia","JAL","3B",22,25,29,12,0,0,3,7,"0.43",".231","-.--",41.4,13.8,33.3,0.203,-2.8,1,35
"1755","2024","Marcus Chiu","TIG","LF",4,9,12,4,1,0,2,2,"1.00",".250","-.--",41.7,16.7,40,0.225,-0.9,1,138
"1756","2024","Jesus Fabela","MEX","LF",5,9,10,4,0,0,1,4,"0.25",".167","-.--",30,10,33.3,0.189,-1.1,0,-Inf
"1757","2024","Carlos Pacheco","CHI","X",22,27,28,24,0,0,5,6,"0.83",".214","-.--",46.4,3.6,7.7,0.156,-3.9,0,-Inf
"1758","2024","Jorge Rivera","TIG","SS",19,30,31,17,0,0,13,5,"2.60",".143","-.--",29,3.2,11.1,0.115,-5.4,-1,-50
"1759","2024","Alan Lopez","LEO","X",16,15,17,10,0,0,6,1,"6.00",".125","-.--",41.2,11.8,28.6,0.145,-2.5,0,Inf
"1760","2024","Shane Skelly","TIG","3B",17,32,34,16,0,0,5,1,"5.00",".250","-.--",70.6,5.9,8.3,0.1,-6.4,-2,-4
"1761","2024","Al Alburquerque","TAB","P",21,0,0,0,0,0,0,0,"-.--",".---","-.--",NA,NA,NA,NA,NA,NA,NA
