"","total_splits","season","num_teams","rank","games_played","ground_outs","air_outs","runs","doubles","triples","home_runs","strike_outs","base_on_balls","intentional_walks","hits","hit_by_pitch","avg","at_bats","obp","slg","ops","caught_stealing","stolen_bases","stolen_base_percentage","ground_into_double_play","number_of_pitches","plate_appearances","total_bases","rbi","left_on_base","sac_bunts","sac_flies","babip","ground_outs_to_airouts","catchers_interference","at_bats_per_home_run","team_id","team_name","team_link","player_id","player_full_name","player_link","player_first_name","player_last_name","league_id","league_name","league_link","sport_id","sport_link","sport_abbreviation","position_code","position_name","position_type","position_abbreviation","player_pool","type_display_name","group_display_name"
"315",450,"2024",2,313,35,41,15,11,6,0,1,16,3,0,20,0,".227",88,".247",".330",".577",1,0,".000",1,333,95,29,8,49,2,2,".260","2.73",0,"88.00",4444,"Caliente de Durango","/api/v1/teams/4444",641104,"Carlos Mendivil","/api/v1/people/641104","Carlos","Mendivil",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"316",450,"2024",1,316,35,9,13,6,3,0,0,20,0,0,12,1,".226",53,".241",".283",".524",2,2,".500",1,189,55,15,5,31,1,0,".364","0.69",0,"-.--",434,"Bravos de Leon","/api/v1/teams/434",653414,"Luis Medina","/api/v1/people/653414","Luis","Medina",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"317",450,"2024",1,317,19,17,15,8,3,0,1,16,8,0,14,0,".226",62,".314",".323",".637",0,0,".---",0,281,70,20,2,24,0,0,".289","1.13",0,"62.00",442,"Olmecas de Tabasco","/api/v1/teams/442",676639,"Ryan Grotjohn","/api/v1/people/676639","Ryan","Grotjohn",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"318",450,"2024",1,318,28,14,25,15,5,0,1,34,7,0,21,2,".223",94,".291",".309",".600",1,6,".857",2,383,103,29,3,41,0,0,".339","0.56",0,"94.00",569,"Tigres de Quintana Roo","/api/v1/teams/569",676443,"Demetrius Sims","/api/v1/people/676443","Demetrius","Sims",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"319",450,"2024",1,319,17,7,4,2,0,0,1,4,3,0,4,0,".222",18,".318",".389",".707",0,0,".---",1,96,22,7,3,9,0,1,".214","1.75",0,"18.00",536,"Tecos de los Dos Laredos","/api/v1/teams/536",605378,"Kevin Medrano","/api/v1/people/605378","Kevin","Medrano",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"320",450,"2024",1,319,50,43,13,18,3,0,0,36,2,0,26,1,".222",117,".240",".248",".488",0,1,"1.000",5,424,121,29,9,56,0,1,".317","3.31",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",824271,"Jonathan Mendoza","/api/v1/people/824271","Jonathan","Mendoza",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"321",450,"2024",2,319,17,19,15,1,1,0,0,8,6,0,12,1,".222",54,".311",".241",".552",0,0,".---",2,217,61,13,6,34,0,0,".261","1.27",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",665651,"Diego Rincones","/api/v1/people/665651","Diego","Rincones",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"322",450,"2024",1,322,21,29,20,12,1,0,0,10,3,0,16,0,".219",73,".247",".233",".480",0,4,"1.000",4,252,78,17,5,34,1,1,".250","1.45",0,"-.--",434,"Bravos de Leon","/api/v1/teams/434",570639,"Yefri Pérez","/api/v1/people/570639","Yefri","Pérez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"323",450,"2024",1,323,29,13,12,3,2,0,0,4,1,0,8,0,".216",37,".237",".270",".507",0,0,".---",0,125,38,10,5,18,0,0,".242","1.08",0,"-.--",442,"Olmecas de Tabasco","/api/v1/teams/442",546366,"Francisco Lugo","/api/v1/people/546366","Francisco","Lugo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"324",450,"2024",1,324,46,47,40,18,10,0,10,43,15,2,35,3,".216",162,".290",".463",".753",1,3,".750",6,653,183,75,25,108,0,3,".223","1.18",0,"16.20",5010,"Toros de Tijuana","/api/v1/teams/5010",573669,"Aderlin Rodríguez","/api/v1/people/573669","Aderlin","Rodríguez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"325",450,"2024",1,325,72,62,57,36,9,0,3,28,16,0,38,12,".216",176,".324",".318",".642",1,9,".900",2,775,213,56,10,89,9,0,".241","1.09",0,"58.67",560,"Acereros del Norte","/api/v1/teams/560",600898,"Jecksson Flores","/api/v1/people/600898","Jecksson","Flores",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"326",450,"2024",1,326,53,45,45,16,7,1,2,32,17,1,33,1,".216",153,".297",".314",".611",3,0,".000",3,698,173,48,17,76,1,1,".258","1.00",0,"76.50",442,"Olmecas de Tabasco","/api/v1/teams/442",642736,"Domingo Leyba","/api/v1/people/642736","Domingo","Leyba",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"327",450,"2024",1,327,47,24,47,22,3,1,5,40,10,0,29,1,".215",135,".267",".363",".630",1,0,".000",4,584,151,49,21,71,1,4,".255","0.51",0,"27.00",528,"Rieleros de Aguascalientes","/api/v1/teams/528",592604,"Justin O'Conner","/api/v1/people/592604","Justin","O'Conner",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"328",450,"2024",2,328,24,29,29,10,2,0,2,10,10,0,18,0,".214",84,".292",".310",".602",0,0,".---",8,354,96,26,11,55,0,2,".216","1.00",0,"42.00",579,"Guerreros de Oaxaca","/api/v1/teams/579",500208,"Yangervis Solarte","/api/v1/people/500208","Yangervis","Solarte",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"329",450,"2024",1,329,27,33,21,10,5,0,1,9,9,0,16,2,".213",75,".314",".320",".634",0,0,".---",2,355,90,24,7,38,4,0,".231","1.57",0,"75.00",532,"Diablos Rojos del Mexico","/api/v1/teams/532",468368,"Gabriel Gutierrez","/api/v1/people/468368","Gabriel","Gutierrez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"330",450,"2024",1,330,19,11,2,2,0,0,0,13,1,0,7,1,".212",33,".257",".212",".469",3,0,".000",0,120,35,7,4,18,0,0,".350","5.50",0,"-.--",6304,"Charros de Jalisco","/api/v1/teams/6304",828390,"Carlos Baez","/api/v1/people/828390","Carlos","Baez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"331",450,"2024",1,331,63,22,25,16,3,3,1,31,15,0,20,0,".211",95,".315",".337",".652",0,2,"1.000",1,424,113,32,12,61,2,1,".297","0.88",0,"95.00",536,"Tecos de los Dos Laredos","/api/v1/teams/536",666922,"Ryan Aguilar","/api/v1/people/666922","Ryan","Aguilar",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"332",450,"2024",1,331,19,18,26,5,2,0,1,5,1,0,12,0,".211",57,".224",".298",".522",0,0,".---",1,204,62,17,4,23,4,0,".216","0.69",0,"57.00",520,"Pericos de Puebla","/api/v1/teams/520",676761,"Irving Lopez","/api/v1/people/676761","Irving","Lopez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"333",450,"2024",1,333,27,27,15,2,3,1,0,8,4,0,13,0,".210",62,".258",".290",".548",0,0,".---",7,242,67,18,5,38,1,0,".241","1.80",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",603877,"Fernando Flores","/api/v1/people/603877","Fernando","Flores",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"334",450,"2024",1,334,67,58,79,27,7,2,3,60,12,0,51,4,".208",245,".255",".290",".545",1,1,".500",7,943,264,71,19,130,1,2,".261","0.73",0,"81.67",496,"Leones de Yucatan","/api/v1/teams/496",658069,"Joshua Fuentes","/api/v1/people/658069","Joshua","Fuentes",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"335",450,"2024",3,335,42,21,46,19,7,0,9,36,15,2,27,5,".208",130,".313",".469",".782",0,2,"1.000",2,589,150,61,21,66,0,0,".212","0.46",0,"14.44",569,"Tigres de Quintana Roo","/api/v1/teams/569",666452,"Eduardo Diaz","/api/v1/people/666452","Eduardo","Diaz",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"336",450,"2024",1,336,41,18,10,15,1,0,2,23,6,0,13,4,".206",63,".311",".317",".628",1,1,".500",2,280,74,20,10,37,0,1,".282","1.80",0,"31.50",6303,"Conspiradores de Queretaro","/api/v1/teams/6303",656431,"Ti'Quan Forbes","/api/v1/people/656431","Ti'Quan","Forbes",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"337",450,"2024",1,337,71,53,44,23,8,1,3,56,18,0,38,3,".205",185,".285",".308",".593",4,9,".692",2,796,212,57,25,98,5,1,".276","1.20",0,"61.67",434,"Bravos de Leon","/api/v1/teams/434",692798,"Italo Motta","/api/v1/people/692798","Italo","Motta",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"338",450,"2024",1,338,33,17,13,11,4,0,2,36,11,0,16,2,".205",78,".315",".333",".648",0,0,".---",2,390,95,26,8,33,3,1,".341","1.31",0,"39.00",447,"Algodoneros Union Laguna","/api/v1/teams/447",624645,"Julian Leon","/api/v1/people/624645","Julian","Leon",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"339",450,"2024",2,339,49,24,61,32,8,1,8,51,24,2,34,4,".205",166,".313",".410",".723",0,2,"1.000",0,810,198,68,26,101,0,4,".234","0.39",0,"20.75",502,"Saraperos de Saltillo","/api/v1/teams/502",593528,"Jorge Bonifacio","/api/v1/people/593528","Jorge","Bonifacio",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"340",450,"2024",1,340,39,32,23,18,1,0,1,22,11,0,19,2,".204",93,".302",".247",".549",1,17,".944",1,397,109,23,7,46,3,0,".257","1.39",0,"93.00",560,"Acereros del Norte","/api/v1/teams/560",663610,"Daniel Amaral","/api/v1/people/663610","Daniel","Amaral",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"341",450,"2024",1,341,19,15,15,6,3,0,0,13,5,0,10,0,".204",49,".268",".265",".533",0,0,".---",1,232,58,13,3,28,2,2,".263","1.00",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",599096,"Dilson Herrera","/api/v1/people/599096","Dilson","Herrera",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"342",450,"2024",1,342,56,44,49,16,5,0,5,47,15,1,35,2,".203",172,".272",".320",".592",1,0,".000",1,725,192,55,18,93,1,2,".246","0.90",0,"34.40",523,"Piratas de Campeche","/api/v1/teams/523",495664,"Ricardo Serrano","/api/v1/people/495664","Ricardo","Serrano",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"343",450,"2024",1,343,46,48,44,21,5,0,1,29,9,0,30,2,".203",148,".256",".257",".513",0,0,".---",6,606,162,38,12,85,2,1,".244","1.09",0,"148.00",532,"Diablos Rojos del Mexico","/api/v1/teams/532",593993,"José Briceño","/api/v1/people/593993","José","Briceño",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"344",450,"2024",1,344,6,2,0,1,0,0,0,2,0,0,1,0,".200",5,".200",".200",".400",0,0,".---",0,18,5,1,1,4,0,0,".333","2.00",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",815328,"Abiel Amador","/api/v1/people/815328","Abiel","Amador",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"345",450,"2024",1,344,17,4,2,5,1,1,0,10,1,0,4,0,".200",20,".238",".350",".588",0,0,".---",2,78,21,7,3,15,0,0,".400","2.00",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",622541,"Malquin Canelo","/api/v1/people/622541","Malquin","Canelo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"346",450,"2024",1,344,7,2,1,1,1,0,0,1,2,0,1,0,".200",5,".429",".400",".829",0,0,".---",0,28,7,2,1,2,0,0,".250","2.00",0,"-.--",579,"Guerreros de Oaxaca","/api/v1/teams/579",692270,"Antonio Castaneda","/api/v1/people/692270","Antonio","Castaneda",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"347",450,"2024",1,344,52,40,20,12,3,0,2,25,11,0,21,2,".200",105,".288",".286",".574",4,2,".333",2,463,119,30,12,59,1,0,".244","2.00",0,"52.50",6304,"Charros de Jalisco","/api/v1/teams/6304",806591,"Christopher Gastelum","/api/v1/people/806591","Christopher","Gastelum",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"348",450,"2024",2,344,23,24,24,14,2,0,6,16,16,0,16,3,".200",80,".354",".450",".804",0,0,".---",2,425,99,36,14,39,0,0,".172","1.00",0,"13.33",434,"Bravos de Leon","/api/v1/teams/434",527043,"Jefry Marte","/api/v1/people/527043","Jefry","Marte",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"349",450,"2024",1,344,4,5,3,3,0,0,0,1,3,0,2,0,".200",10,".357",".200",".557",0,1,"1.000",0,47,14,2,1,1,0,1,".200","1.67",0,"-.--",434,"Bravos de Leon","/api/v1/teams/434",606216,"Yonathan Mendoza","/api/v1/people/606216","Yonathan","Mendoza",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"350",450,"2024",1,344,10,0,3,1,0,0,0,1,2,0,1,0,".200",5,".429",".200",".629",0,0,".---",0,26,7,1,0,5,0,0,".250","0.00",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",824002,"Ricardo Rincon","/api/v1/people/824002","Ricardo","Rincon",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"351",450,"2024",1,344,4,4,3,1,0,0,0,1,0,0,2,0,".200",10,".200",".200",".400",0,0,".---",1,33,10,2,0,4,0,0,".222","1.33",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",675970,"Alex Robles","/api/v1/people/675970","Alex","Robles",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"352",450,"2024",1,344,3,0,2,0,0,0,0,2,2,0,1,0,".200",5,".429",".200",".629",0,0,".---",0,25,7,1,0,6,0,0,".333","0.00",0,"-.--",579,"Guerreros de Oaxaca","/api/v1/teams/579",699136,"Heber Villalobos","/api/v1/people/699136","Heber","Villalobos",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"353",450,"2024",1,344,65,47,63,21,10,0,8,52,26,0,40,1,".200",200,".294",".370",".664",0,1,"1.000",5,894,229,74,21,81,1,1,".227","0.75",0,"25.00",569,"Tigres de Quintana Roo","/api/v1/teams/569",656029,"Alexis Wilson","/api/v1/people/656029","Alexis","Wilson",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"354",450,"2024",2,344,7,2,3,0,0,0,0,3,1,0,2,0,".200",10,".273",".200",".473",0,0,".---",0,36,11,2,2,6,0,0,".286","0.67",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",542328,"Hans Wilson","/api/v1/people/542328","Hans","Wilson",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"355",450,"2024",1,355,50,30,17,13,3,1,1,35,10,0,20,3,".198",101,".287",".277",".564",0,2,"1.000",2,466,115,28,10,55,0,1,".288","1.76",0,"101.00",4444,"Caliente de Durango","/api/v1/teams/4444",650909,"Juan Rodriguez","/api/v1/people/650909","Juan","Rodriguez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"356",450,"2024",1,356,30,23,18,16,4,0,5,32,11,0,18,4,".198",91,".311",".407",".718",1,0,".000",2,445,106,37,16,53,0,0,".241","1.28",0,"18.20",434,"Bravos de Leon","/api/v1/teams/434",650520,"Micker Adolfo","/api/v1/people/650520","Micker","Adolfo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"357",450,"2024",2,357,61,40,35,25,6,1,6,74,32,2,36,2,".196",184,".320",".337",".657",1,5,".833",4,931,219,62,25,69,0,1,".286","1.14",0,"30.67",496,"Leones de Yucatan","/api/v1/teams/496",499926,"Alex Liddi","/api/v1/people/499926","Alex","Liddi",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"358",450,"2024",1,358,11,5,19,2,1,1,0,5,2,0,7,1,".194",36,".256",".278",".534",1,3,".750",0,127,39,10,1,12,0,0,".226","0.26",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",660631,"Kevin Vicuña","/api/v1/people/660631","Kevin","Vicuña",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"359",450,"2024",1,359,18,10,14,8,2,0,0,3,5,0,6,0,".194",31,".297",".258",".555",0,1,"1.000",1,150,38,8,2,12,1,1,".207","0.71",0,"-.--",5010,"Toros de Tijuana","/api/v1/teams/5010",591971,"Breyvic Valera","/api/v1/people/591971","Breyvic","Valera",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"360",450,"2024",1,360,15,3,9,3,1,0,1,6,2,0,4,1,".190",21,".292",".381",".673",0,0,".---",0,81,25,8,3,6,1,0,".214","0.33",0,"21.00",5567,"El Aguila de Veracruz","/api/v1/teams/5567",683110,"Miguel Ojeda Jr.","/api/v1/people/683110","Miguel","Ojeda",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"361",450,"2024",2,361,45,30,44,20,4,1,3,33,15,0,24,1,".189",127,".278",".307",".585",1,1,".500",2,591,147,39,12,79,3,1,".228","0.68",0,"42.33",4444,"Caliente de Durango","/api/v1/teams/4444",642299,"Alejandro Flores","/api/v1/people/642299","Alejandro","Flores",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"362",450,"2024",1,362,15,10,10,6,1,0,1,20,4,0,9,0,".188",48,".250",".271",".521",1,0,".000",1,180,53,13,6,30,1,0,".296","1.00",0,"48.00",5567,"El Aguila de Veracruz","/api/v1/teams/5567",650380,"Roldani Baldwin","/api/v1/people/650380","Roldani","Baldwin",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"363",450,"2024",1,362,15,10,9,5,1,0,0,8,1,0,6,0,".188",32,".212",".219",".431",0,0,".---",1,113,34,7,0,19,1,0,".250","1.11",0,"-.--",496,"Leones de Yucatan","/api/v1/teams/496",503429,"Walter Ibarra","/api/v1/people/503429","Walter","Ibarra",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"364",450,"2024",1,364,11,2,10,7,1,1,3,19,6,0,7,0,".184",38,".295",".500",".795",0,1,"1.000",0,194,44,19,6,19,0,0,".250","0.20",0,"12.67",569,"Tigres de Quintana Roo","/api/v1/teams/569",680881,"Niko Hulsizer","/api/v1/people/680881","Niko","Hulsizer",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"365",450,"2024",1,365,19,23,13,3,5,0,0,13,6,1,11,1,".183",60,".269",".267",".536",4,2,".333",2,258,68,16,4,25,0,0,".234","1.77",1,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",520976,"Engel Beltre","/api/v1/people/520976","Engel","Beltre",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"366",450,"2024",2,366,29,30,18,7,4,0,0,21,5,0,15,1,".183",82,".239",".232",".471",0,1,"1.000",0,295,90,19,4,40,2,0,".246","1.67",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",682204,"Logan Brown","/api/v1/people/682204","Logan","Brown",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"367",450,"2024",1,367,7,2,0,0,1,0,0,7,1,0,2,0,".182",11,".250",".273",".523",0,0,".---",0,52,12,3,2,3,0,0,".500","2.00",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",698880,"Juan Haro","/api/v1/people/698880","Juan","Haro",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"368",450,"2024",2,367,9,2,2,2,1,0,0,5,3,0,2,1,".182",11,".400",".273",".673",0,0,".---",0,62,15,3,0,5,0,0,".333","1.00",0,"-.--",579,"Guerreros de Oaxaca","/api/v1/teams/579",685736,"Cristian Mejia","/api/v1/people/685736","Cristian","Mejia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"369",450,"2024",1,369,10,9,10,1,0,0,0,4,0,0,5,1,".179",28,".207",".179",".386",0,0,".---",1,92,29,5,1,11,0,0,".208","0.90",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",667605,"Alay Lago","/api/v1/people/667605","Alay","Lago",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"370",450,"2024",1,370,15,14,17,5,2,0,1,12,2,0,9,0,".176",51,".204",".275",".479",0,0,".---",3,203,54,14,5,30,0,1,".205","0.82",0,"51.00",528,"Rieleros de Aguascalientes","/api/v1/teams/528",600902,"Wilson Garcia","/api/v1/people/600902","Wilson","Garcia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"371",450,"2024",1,371,40,9,8,11,3,0,0,16,4,0,7,4,".175",40,".313",".250",".563",0,2,"1.000",0,187,48,10,2,20,0,0,".292","1.13",0,"-.--",562,"Sultanes de Monterrey","/api/v1/teams/562",676021,"Luis Santos","/api/v1/people/676021","Luis","Santos",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"372",450,"2024",1,372,36,14,23,8,1,0,1,16,14,0,11,2,".175",63,".338",".238",".576",1,0,".000",5,322,80,15,10,24,0,1,".213","0.61",0,"63.00",520,"Pericos de Puebla","/api/v1/teams/520",669315,"Orlando Pina","/api/v1/people/669315","Orlando","Pina",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"373",450,"2024",1,373,6,5,7,3,0,0,1,7,3,0,4,0,".174",23,".269",".304",".573",0,1,"1.000",0,102,26,7,1,12,0,0,".200","0.71",0,"23.00",569,"Tigres de Quintana Roo","/api/v1/teams/569",643271,"Narciso Crook","/api/v1/people/643271","Narciso","Crook",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"374",450,"2024",2,374,44,28,19,17,2,1,5,55,12,0,20,4,".168",119,".261",".328",".589",1,1,".500",5,543,138,39,18,63,0,3,".242","1.47",0,"23.80",6304,"Charros de Jalisco","/api/v1/teams/6304",641924,"Jacob Nottingham","/api/v1/people/641924","Jacob","Nottingham",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"375",450,"2024",1,375,4,1,1,0,0,0,0,3,0,0,1,0,".167",6,".167",".167",".334",0,1,"1.000",0,20,6,1,0,5,0,0,".333","1.00",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",672882,"Ismael Alcantara","/api/v1/people/672882","Ismael","Alcantara",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"376",450,"2024",1,375,25,5,5,4,2,0,0,15,4,0,5,0,".167",30,".265",".233",".498",0,1,"1.000",0,133,34,7,1,11,0,0,".333","1.00",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",823942,"Yordi Martinez","/api/v1/people/823942","Yordi","Martinez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"377",450,"2024",1,375,7,1,2,0,0,0,0,2,0,0,1,0,".167",6,".167",".167",".334",0,0,".---",0,25,6,1,0,2,0,0,".250","0.50",0,"-.--",5567,"El Aguila de Veracruz","/api/v1/teams/5567",650513,"Manuel Melendez","/api/v1/people/650513","Manuel","Melendez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"378",450,"2024",1,375,5,0,3,1,0,0,0,2,0,0,1,1,".167",6,".286",".167",".453",0,0,".---",0,25,7,1,1,3,0,0,".250","0.00",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",811620,"Jorge Morales","/api/v1/people/811620","Jorge","Morales",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"379",450,"2024",1,379,63,19,23,17,2,0,1,16,12,0,11,0,".164",67,".288",".239",".527",3,5,".625",1,327,81,16,7,30,1,1,".196","0.83",0,"67.00",536,"Tecos de los Dos Laredos","/api/v1/teams/536",518770,"Alonzo Harris","/api/v1/people/518770","Alonzo","Harris",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
