"","Year","Name","Team","POS","GP","GS","IP","GO","AO","NP","O","CG","SHO","BK","GO/AO","P/INN","K/BB","K/9","W/9","H/9","R/9","HR/9","K%","BB%","K-BB%","FIP"
"493","2021","Raul Carrillo","SLT","P",11,11,"45.1",63,37,780,136,0,0,0,"1.70","17.21","1.93","5.36","2.78","13.50","7.35","1.59",12.9,6.7,6.2,5.92
"494","2021","Rafael Cordova","TAB","P",6,0,"5.1",8,3,86,16,0,0,0,"2.67","16.13","5.00","8.44","1.69","10.13","6.75","0.00",21.7,4.3,17.4,2.44
"495","2021","Irwin Delgado","VER","P",12,10,"38.2",41,36,726,116,0,0,0,"1.14","18.78","1.07","7.22","6.75","10.71","7.91","1.40",16.9,15.8,1.1,6.51
"496","2021","Greg Mahle","LAR","P",3,3,"14.2",15,17,241,44,0,0,1,"0.88","16.43","2.50","6.14","2.45","11.05","6.75","1.23",15.2,6.1,9.1,5.5
"497","2021","Rogelio Martinez","OAX","P",6,0,"5.1",6,7,123,16,0,0,0,"0.86","23.06","1.50","5.06","3.38","18.56","15.19","1.69",10.3,6.9,3.4,6.36
"498","2021","Angel Olivas","MTY","P",5,0,"5.1",5,7,79,16,0,0,0,"0.71","14.81","0.75","5.06","6.75","6.75","6.75","1.69",13,17.4,-4.4,7.54
"499","2021","Nicolas Ortiz","TAB","P",2,0,"1.1",2,2,18,4,0,0,0,"1.00","13.50","-.--","0.00","0.00","13.50","6.75","6.75",0,0,0,15.63
"500","2021","Hector Silvestre","VER","P",6,3,"16.0",19,16,244,48,0,0,0,"1.19","15.25","2.50","5.63","2.25","11.81","7.31","2.25",14.3,5.7,8.6,6.56
"501","2021","Jordan Suarez","LAG","P",20,0,"20.0",22,22,362,60,0,0,0,"1.00","18.10","1.71","5.40","3.15","14.85","6.75","1.35",12,7,5,6.21
"502","2021","Hector Villalobos","PUE","P",3,1,"9.1",12,10,161,28,0,0,0,"1.20","17.25","0.83","4.82","5.79","9.64","8.68","0.00",11.6,14,-2.4,4.69
"503","2021","Jorge Leo","MEX","P",16,4,"26.1",24,36,489,79,0,0,0,"0.67","18.57","0.86","6.15","7.18","9.91","7.18","1.37",14,16.3,-2.3,6.95
"504","2021","Jesus Huerta","PUE","P",19,0,"23.2",28,24,395,71,0,0,0,"1.17","16.69","2.43","6.46","2.66","12.17","7.23","3.04",15.6,6.4,9.2,7.86
"505","2021","Alex Reyes","LEO","P",25,1,"34.0",46,34,601,102,0,0,0,"1.35","17.68","0.89","4.50","5.03","13.24","7.94","0.79",10.1,11.2,-1.1,5.9
"506","2021","Rolando Valdez","YUC","P",8,8,"30.0",33,39,461,90,0,0,0,"0.85","15.37","2.00","4.20","2.10","12.30","7.50","2.10",10.4,5.2,5.2,6.61
"507","2021","Juan Delgadillo","TAB","P",13,3,"26.0",22,34,366,78,0,0,0,"0.65","14.08","2.83","5.88","2.08","13.15","7.96","1.38",14.4,5.1,9.3,5.31
"508","2021","Henry Omana","LAR","P",17,6,"37.2",30,43,782,113,0,0,1,"0.70","20.76","1.39","9.32","6.69","11.23","7.41","0.96",20.4,14.7,5.7,5.69
"509","2021","Jesse Estrada","GDL","P",10,10,"48.0",64,52,858,144,0,0,0,"1.23","17.88","1.26","4.50","3.56","11.81","7.50","2.81",10.5,8.3,2.2,8.44
"510","2021","Edgar De La Rosa","CAM","P",2,2,"10.1",15,9,136,31,0,0,0,"1.67","13.16","2.50","4.35","1.74","13.94","6.97","2.61",10.6,4.3,6.3,7.28
"511","2021","Alex Gallegos","LAG","P",19,0,"20.2",30,17,376,62,0,0,0,"1.76","18.19","0.83","4.35","5.23","11.76","8.71","0.44",10.3,12.4,-2.1,5.4
"512","2021","Ryan Garton","MVA","P",8,0,"9.0",10,11,180,27,0,0,0,"0.91","20.00","1.75","7.00","4.00","17.00","8.00","1.00",14.3,8.2,6.1,5.04
"513","2021","Luis Heredia","OAX","P",7,1,"9.0",12,9,158,27,0,0,0,"1.33","17.56","0.67","4.00","6.00","11.00","9.00","2.00",9.5,14.3,-4.8,7.81
"514","2021","Bryan Menendez","PUE","P",12,0,"15.1",11,16,306,46,0,0,0,"0.69","19.96","4.00","9.39","2.35","15.85","7.63","1.17",21.6,5.4,16.2,4.21
"515","2021","Koby Gauna","DUR","P",33,0,"28.0",44,24,413,84,0,0,0,"1.83","14.75","1.33","3.86","2.89","11.89","8.36","0.64",9.4,7.1,2.3,4.96
"516","2021","Francisco Villegas","MEX","P",19,0,"20.1",15,23,375,61,0,0,2,"0.65","18.44","1.33","7.08","5.31","13.72","8.41","0.44",16.2,12.1,4.1,4.96
"517","2021","Ruddy Acosta","OAX","P",11,11,"50.2",49,43,889,152,1,0,0,"1.14","17.55","2.70","9.59","3.55","11.72","7.28","1.24",23.3,8.6,14.7,4.67
"518","2021","Javier Solano","TIG","P",12,10,"54.1",56,76,918,163,0,0,0,"0.74","16.90","1.37","4.31","3.15","12.75","7.29","2.32",10.1,7.4,2.7,7.49
"519","2021","Edwyn Valle","DUR","P",12,0,"11.1",9,19,176,34,0,0,0,"0.47","15.53","2.00","4.76","2.38","10.32","7.15","1.59",12,6,6,5.89
"520","2021","Zach Phillips","MVA","P",17,0,"16.1",12,15,293,49,0,0,0,"0.80","17.94","2.57","9.92","3.86","8.27","7.16","1.65",25.7,10,15.7,5.86
"521","2021","Yordy Cabrera","TIG","P",5,1,"10.0",15,10,160,30,0,0,0,"1.50","16.00","0.57","3.60","6.30","8.10","7.20","0.00",8.5,14.9,-6.4,5.71
"522","2021","Conor Harber","TIG","P",14,13,"55.0",55,57,963,165,0,0,0,"0.96","17.51","1.32","6.05","4.58","11.78","7.69","0.98",14.7,11.2,3.5,5.52
"523","2021","Romario Gil","CAM","P",8,8,"36.0",50,29,550,108,0,0,1,"1.72","15.28","3.13","6.25","2.00","12.25","7.75","2.25",15.5,5,10.5,6.34
"524","2021","Yosshel Hurtado","PUE","P",28,0,"22.1",25,16,447,67,0,0,0,"1.56","20.01","1.69","8.87","5.24","11.69","8.87","2.42",20.6,12.1,8.5,7.39
"525","2021","Rogelio Bernal","DUR","P",13,11,"50.2",55,67,929,152,0,0,0,"0.82","18.34","1.50","5.33","3.55","12.97","7.64","1.95",12.1,8.1,4,6.78
"526","2021","Edwin Fierro","MEX","P",28,0,"24.2",21,22,444,74,0,0,1,"0.95","18.00","1.86","9.49","5.11","9.12","7.30","0.73",24.1,13,11.1,4.47
"527","2021","Ruben Molina","TAB","P",18,1,"19.2",25,19,330,59,0,0,2,"1.32","16.78","1.25","4.58","3.66","14.19","7.78","0.92",10.6,8.5,2.1,5.53
"528","2021","Aldo Nuno","LEO","P",4,0,"3.2",4,2,72,11,0,0,0,"2.00","19.64","4.00","9.82","2.45","9.82","7.36","0.00",26.7,6.7,20,2.25
"529","2021","Manuel Flores","CAM","P",8,8,"37.2",32,50,685,113,0,0,0,"0.64","18.19","4.00","7.65","1.91","13.62","7.88","1.19",17.8,4.4,13.4,4.57
"530","2021","Carlos Felix","SLT","P",12,0,"13.1",14,17,257,40,0,0,0,"0.82","19.28","1.13","6.08","5.40","16.20","7.42","0.67",12.5,11.1,1.4,5.26
"531","2021","Arturo Barradas","PUE","P",25,0,"18.0",26,17,373,54,0,0,0,"1.53","20.72","0.57","4.00","7.00","13.00","8.00","1.00",8.7,15.2,-6.5,6.87
"532","2021","Jesus Juarez","AGS","P",17,0,"18.0",19,25,324,54,0,0,0,"0.76","18.00","1.38","5.50","4.00","12.00","8.50","3.00",12.5,9.1,3.4,8.42
"533","2021","Santiago Gutierrez","SLT","P",28,3,"26.1",28,32,487,79,0,0,0,"0.88","18.49","0.80","5.47","6.84","13.33","8.20","1.03",11.8,14.7,-2.9,6.49
"534","2021","Antonio Guzman","TAB","P",9,0,"14.1",11,10,266,43,0,0,0,"1.10","18.56","1.80","11.30","6.28","11.30","8.16","1.26",26.5,14.7,11.8,5.44
"535","2021","Edgar Gonzalez","MVA","P",14,12,"50.0",59,51,854,150,0,0,2,"1.16","17.08","1.65","5.94","3.60","12.96","7.92","1.44",13.7,8.3,5.4,6.13
"536","2021","Alejandro Chavez","GDL","P",11,8,"38.0",49,32,695,114,0,0,0,"1.53","18.29","0.92","5.45","5.92","13.03","8.05","1.42",12.4,13.4,-1,6.79
"537","2021","Leonel Zazueta","LEO","P",10,2,"19.0",26,18,361,57,0,0,0,"1.44","19.00","1.14","3.79","3.32","15.16","7.58","0.47",8.6,7.5,1.1,5.08
"538","2021","Dallas Martinez","MTY","P",7,7,"31.2",38,37,571,95,0,0,0,"1.03","18.03","2.22","5.68","2.56","13.07","8.81","1.14",13.1,5.9,7.2,5.35
"539","2021","Valentin De Luna","LAG","P",6,2,"7.0",3,13,138,21,0,0,0,"0.23","19.71","0.71","6.43","9.00","9.00","9.00","1.29",13.5,18.9,-5.4,8.1
"540","2021","Julio Hernandez","PUE","P",22,0,"23.1",26,29,448,70,0,0,0,"0.90","19.20","1.08","5.40","5.01","13.11","9.26","1.93",12,11.1,0.9,7.23
"541","2021","Luis Martinez","AGS","P",2,1,"4.2",3,6,94,14,0,0,0,"0.50","20.14","1.67","9.64","5.79","5.79","7.71","0.00",25,15,10,3.57
"542","2021","Brayan Mumulmea","TIG","P",9,0,"14.0",18,9,205,42,0,0,0,"2.00","14.64","2.50","6.43","2.57","13.50","8.36","1.29",15.9,6.3,9.6,5.31
"543","2021","Jesus Rios","DUR","P",9,1,"15.0",18,13,299,45,0,0,0,"1.38","19.93","1.67","6.00","3.60","14.40","7.80","0.60",13.2,7.9,5.3,5.55
"544","2021","Ferrol Heredia","VER","P",9,1,"12.2",21,9,279,38,0,0,0,"2.33","22.03","0.46","4.26","9.24","16.34","7.82","0.71",8.3,18.1,-9.8,7.09
"545","2021","Benjamin Sandoval","CAM","P",14,0,"10.1",15,15,217,31,0,0,2,"1.00","21.00","0.30","2.61","8.71","14.81","9.58","2.61",5,16.7,-11.7,10.05
"546","2021","Eduardo Vera","MVA","P",3,3,"10.1",11,16,196,31,0,0,0,"0.69","18.97","0.75","2.61","3.48","11.32","7.84","0.00",6.2,8.3,-2.1,4.7
"547","2021","Jose Torres","PUE","P",15,4,"26.1",35,26,460,79,0,0,0,"1.35","17.47","2.00","4.78","2.39","13.67","8.20","2.05",11.1,5.6,5.5,6.99
"548","2021","Luis Morales","SLT","P",9,0,"8.0",8,12,128,24,0,0,0,"0.67","16.00","0.67","2.25","3.38","15.75","7.88","2.25",5.1,7.7,-2.6,7.69
"549","2021","Marco Tovar","MTY","P",9,6,"29.2",19,46,556,89,0,0,0,"0.41","18.74","1.75","6.37","3.64","12.74","7.89","2.43",15,8.6,6.4,7.17
"550","2021","Richelson Peña","LAR","P",8,7,"35.1",39,32,649,106,0,0,0,"1.22","18.37","1.71","7.39","4.33","13.50","7.90","2.04",17,9.9,7.1,6.66
"551","2021","Elian Leyva","CAM","P",11,10,"46.2",56,43,799,140,0,0,2,"1.30","17.12","2.00","6.56","3.28","12.92","8.49","0.58",15.5,7.8,7.7,4.42
"552","2021","Hector Galvan","GDL","P",12,7,"30.2",41,27,562,92,0,0,1,"1.52","18.33","1.19","5.58","4.70","13.79","8.51","0.59",12.4,10.5,1.9,5.3
"553","2021","Brandon Cumpton","OAX","P",17,9,"46.1",69,28,874,139,0,0,0,"2.46","18.86","1.42","6.60","4.66","13.21","8.94","0.58",14.9,10.5,4.4,5.07
"554","2021","Brayan Munoz","TIG","P",22,0,"15.2",15,20,277,47,0,0,0,"0.75","17.68","0.57","4.60","8.04","10.91","8.04","1.72",10.3,17.9,-7.6,8.48
"555","2021","Nattino Diplan","MVA","P",4,1,"10.0",12,12,164,30,0,0,0,"1.00","16.40","0.83","4.50","5.40","16.20","11.70","1.80",9.4,11.3,-1.9,7.21
"556","2021","Jonathan Vargas","LEO","P",12,11,"47.2",61,46,824,143,0,0,1,"1.33","17.29","1.57","6.23","3.97","13.03","8.69","1.32",14.2,9,5.2,5.87
"557","2021","Zack Dodson","GDL","P",10,7,"29.2",39,23,581,89,0,0,1,"1.70","19.58","1.29","6.67","5.16","13.35","9.10","0.91",14.8,11.4,3.4,5.8
"558","2021","Vinnie Tarantola","CAM","P",18,0,"15.1",21,15,292,46,0,0,0,"1.40","19.04","0.92","6.46","7.04","8.80","10.57","1.76",14.9,16.2,-1.3,7.32
"559","2021","Edgar Osuna","LAG","P",21,2,"20.2",16,29,365,62,0,0,0,"0.55","17.66","1.86","5.66","3.05","14.37","8.71","3.05",13.1,7.1,6,8.22
"560","2021","Alejandro Martinez","VER","P",17,3,"27.0",35,26,503,81,0,0,0,"1.35","18.63","2.20","7.33","3.33","11.67","9.33","3.67",17.1,7.8,9.3,8.7
"561","2021","Frank Garces","PUE","P",3,2,"9.2",13,9,172,29,0,0,0,"1.44","17.79","7.00","6.52","0.93","14.90","10.24","1.86",15.2,2.2,13,5.44
"562","2021","Braden Shipley","MVA","P",3,2,"9.2",15,8,216,29,0,0,0,"1.88","22.34","0.63","4.66","7.45","13.03","8.38","0.93",9.8,15.7,-5.9,7.07
"563","2021","Octavio Acosta","OAX","P",14,7,"33.0",30,28,635,99,0,0,0,"1.07","19.24","2.53","11.73","4.64","14.45","9.00","1.09",25,9.9,15.1,4.42
"564","2021","Abel Amaya","CAM","P",5,0,"6.1",7,9,125,19,0,0,0,"0.78","19.74","0.67","2.84","4.26","14.21","9.95","1.42",6.5,9.7,-3.2,6.76
"565","2021","Jason Gurka","GDL","P",16,0,"13.2",21,10,226,41,0,0,0,"2.10","16.54","1.13","5.93","5.27","12.51","9.22","3.29",13.4,11.9,1.5,9.19
"566","2021","Marco Antonio Duarte","VER","P",10,0,"17.2",14,27,352,53,0,0,0,"0.52","19.92","1.20","6.11","5.09","14.77","8.66","2.04",12.9,10.8,2.1,7.36
"567","2021","Ranfi Casimiro","DUR","P",13,12,"59.2",92,55,973,179,0,0,0,"1.67","16.31","1.47","3.77","2.56","13.73","9.20","1.06",8.9,6,2.9,5.47
"568","2021","Ryan Verdugo","VER","P",14,5,"28.2",25,24,547,86,0,0,0,"1.04","19.08","2.91","10.05","3.45","15.38","10.05","1.26",22.5,7.7,14.8,4.66
"569","2021","Rodolfo Aguilar","CAM","P",20,1,"19.0",17,22,357,57,0,0,0,"0.77","18.79","1.27","6.63","5.21","14.68","9.00","1.89",14.4,11.3,3.1,7.13
"570","2021","Miguel Esparza","LAG","P",2,0,"2.0",3,2,48,6,0,0,0,"1.50","24.00","0.50","4.50","9.00","13.50","9.00","0.00",9.1,18.2,-9.1,5.81
"571","2021","Wilfredo Ledezma","LAR","P",3,3,"11.0",11,13,216,33,0,0,0,"0.85","19.64","0.88","5.73","6.55","10.64","9.82","1.64",13.5,15.4,-1.9,7.09
"572","2021","Israel Moreno","LEO","P",2,0,"2.0",3,2,23,6,0,0,0,"1.50","11.50","-.--","0.00","0.00","13.50","9.00","4.50",0,0,0,10.31
"573","2021","Alexis Vera","MTY","P",1,0,"2.0",3,1,34,6,0,0,0,"3.00","17.00","0.00","0.00","4.50","18.00","9.00","4.50",0,11.1,-11.1,11.81
"574","2021","Esteban Bloch","OAX","P",13,4,"27.2",39,28,506,83,0,0,0,"1.39","18.29","1.27","4.55","3.58","13.66","9.76","1.63",10.3,8.1,2.2,6.61
"575","2021","Walter Silva","DUR","P",8,7,"27.2",34,32,480,83,0,0,0,"1.06","17.35","1.00","3.58","3.58","15.61","9.76","1.63",8.1,8.1,0,6.61
"576","2021","Armando Anguis","OAX","P",11,0,"11.1",9,10,212,34,0,0,1,"0.90","18.71","1.71","9.53","5.56","12.71","9.53","1.59",22.2,13,9.2,5.89
"577","2021","Isaac Jimenez","DUR","P",28,0,"25.0",23,31,486,75,0,0,0,"0.74","19.44","1.82","7.20","3.96","16.92","10.80","2.16",15.2,8.3,6.9,6.65
"578","2021","Leonel Campos","LEO","P",9,0,"7.1",6,10,151,22,0,0,0,"0.60","20.59","0.57","4.91","8.59","11.05","9.82","1.23",10.8,18.9,-8.1,7.9
"579","2021","Ronald Ramirez","VER","P",3,0,"2.2",2,1,74,8,0,0,0,"2.00","27.75","2.50","16.88","6.75","16.88","10.13","0.00",33.3,13.3,20,1.99
"580","2021","Marco Antonio Rivas","DUR","P",22,0,"18.2",13,27,355,56,0,0,0,"0.48","19.02","1.75","6.75","3.86","14.95","10.61","1.93",15.1,8.6,6.5,6.45
"581","2021","Edison Frias","VER","P",3,3,"10.0",15,5,187,30,0,0,0,"3.00","18.70","3.00","8.10","2.70","15.30","11.70","1.80",18.4,6.1,12.3,5.51
"582","2021","Jorge Gallegos","SLT","P",2,1,"1.2",1,2,33,5,0,0,0,"0.50","19.80","0.50","5.40","10.80","16.20","10.80","5.40",11.1,22.2,-11.1,17.98
"583","2021","Carlos Morales","OAX","P",12,2,"24.2",28,30,479,74,0,0,0,"0.93","19.42","1.29","6.57","5.11","16.05","12.41","2.92",13.4,10.4,3,8.36
"584","2021","Salvador Valdez","GDL","P",6,3,"14.2",23,8,287,44,0,0,0,"2.88","19.57","1.22","6.75","5.52","15.34","12.27","3.07",14.5,11.8,2.7,8.74
"585","2021","Octavio Cordova","TIG","P",4,1,"6.1",5,9,148,19,0,0,0,"0.56","23.37","0.71","7.11","9.95","11.37","12.79","1.42",14.7,20.6,-5.9,7.75
"586","2021","Victor Buelna","DUR","P",20,0,"22.0",29,25,435,66,0,0,0,"1.16","19.77","0.90","3.68","4.09","19.64","12.68","1.23",7.3,8.1,-0.8,6.4
"587","2021","Carlos Diaz","TIJ","P",6,0,"4.2",4,3,108,14,0,0,0,"1.33","23.14","0.86","11.57","13.50","11.57","11.57","0.00",22.2,25.9,-3.7,6.67
"588","2021","Felipe Acosta","DUR","P",3,1,"3.0",3,4,62,9,0,0,0,"0.75","20.67","0.25","3.00","12.00","9.00","15.00","3.00",6.2,25,-18.8,11.48
"589","2021","Seth Davis","LAG","P",7,0,"6.2",11,4,124,20,0,0,0,"2.75","18.60","1.25","6.75","5.40","16.20","13.50","2.70",13.5,10.8,2.7,8.81
"590","2021","William Ouellette","LAR","P",3,0,"3.2",1,7,65,11,0,0,0,"0.14","17.73","2.00","4.91","2.45","14.73","12.27","4.91",11.8,5.9,5.9,11.63
"591","2021","Kurt Heyer","PUE","P",3,1,"4.1",3,4,82,13,0,0,0,"0.75","18.92","3.00","12.46","4.15","14.54","12.46","0.00",27.3,9.1,18.2,2.35
"592","2021","Eduardo Paredes","DUR","P",6,0,"5.2",5,5,123,17,0,0,1,"1.00","21.71","1.20","9.53","7.94","14.29","14.29","3.18",20,16.7,3.3,9.39
"593","2021","Henry Centeno","AGS","P",4,4,"12.2",11,14,266,38,0,0,0,"0.79","21.00","1.67","7.11","4.26","19.89","15.63","4.26",14.3,8.6,5.7,10.29
"594","2021","Nestor Anguamea","LAG","P",6,0,"6.2",6,11,115,20,0,0,0,"0.55","17.25","0.43","4.05","9.45","13.50","14.85","2.70",8.1,18.9,-10.8,10.43
"595","2021","Mauricio Cabrera","OAX","P",3,0,"2.2",2,1,64,8,0,0,0,"2.00","24.00","0.50","10.13","20.25","3.38","13.50","0.00",21.4,42.9,-21.5,10.63
"596","2021","Felipe Hernandez","TIG","P",4,1,"4.2",4,6,109,14,0,0,0,"0.67","23.36","0.33","5.79","17.36","5.79","13.50","0.00",11.1,33.3,-22.2,10.24
"597","2021","Miguel Martinez","AGS","P",5,0,"6.2",6,10,117,20,0,0,0,"0.60","17.55","1.25","6.75","5.40","16.20","14.85","1.35",13.2,10.5,2.7,6.72
"598","2021","Edgar Rodriguez","LEO","P",4,0,"4.0",3,4,66,12,0,0,0,"0.75","16.50","-.--","11.25","0.00","20.25","13.50","2.25",23.8,0,23.8,4.56
"599","2021","Adonis Rosa","TAB","P",3,2,"6.0",6,7,145,18,0,0,0,"0.86","24.17","0.80","6.00","7.50","19.50","15.00","3.00",11.4,14.3,-2.9,9.31
"600","2021","Jonas Garibay","YUC","P",8,0,"7.2",8,12,185,23,0,0,0,"0.67","24.13","0.67","4.70","7.04","18.78","15.26","1.17",8.5,12.8,-4.3,7.42
"601","2021","Adam Quintana","MVA","P",7,3,"12.2",18,12,251,38,0,0,0,"1.50","19.82","1.40","4.97","3.55","19.18","14.21","1.42",10.1,7.2,2.9,6.03
"602","2021","Maikel Cleto","LAG","P",7,0,"5.0",5,5,121,15,0,0,0,"1.00","24.20","0.80","7.20","9.00","12.60","14.40","1.80",15.4,19.2,-3.8,7.81
"603","2021","Hendrick Briones","DUR","P",5,1,"5.1",4,5,115,16,0,0,0,"0.80","21.56","3.50","11.81","3.38","18.56","15.19","3.38",24.1,6.9,17.2,7.34
"604","2021","Adrian Ramirez","DUR","P",5,0,"4.2",1,7,111,14,0,0,0,"0.14","23.79","2.00","11.57","5.79","21.21","15.43","3.86",21.4,10.7,10.7,9.29
"605","2021","Marco Ramirez","PUE","P",4,0,"2.1",4,1,54,7,0,0,0,"4.00","23.14","0.50","3.86","7.71","19.29","15.43","3.86",7.7,15.4,-7.7,11.91
"606","2021","Teddy Stankiewicz","TIJ","P",1,1,"2.1",2,2,38,7,0,0,0,"1.00","16.29","-.--","15.43","0.00","15.43","15.43","3.86",30.8,0,30.8,7.62
"607","2021","Daniel Guerrero","AGS","P",4,2,"6.0",4,12,139,18,0,0,0,"0.33","23.17","0.50","3.00","6.00","21.00","16.50","4.50",5.6,11.1,-5.5,11.65
"608","2021","Jose Oyervides","PUE","P",5,3,"10.1",11,8,277,31,0,0,0,"1.38","26.81","0.87","11.32","13.06","15.68","17.42","4.35",20,23.1,-3.1,12.13
"609","2021","Martin Buitimea","AGS","P",14,2,"16.1",12,28,337,49,0,0,0,"0.43","20.63","0.73","4.41","6.06","17.63","17.63","2.76",8.3,11.5,-3.2,9.84
"610","2021","Juan Alvarado","PUE","P",3,1,"6.1",13,3,132,19,0,0,0,"4.33","20.84","0.17","1.42","8.53","21.32","18.47","2.84",2.6,15.4,-12.8,11.19
"611","2021","Edwin Salas","AGS","P",3,0,"3.2",5,7,95,11,0,0,0,"0.71","25.91","1.00","2.45","2.45","31.91","27.00","4.91",3.7,3.7,0,12.25
"612","2021","Jesus Valenzuela","MEX","P",4,0,"4.1",4,9,107,13,0,0,0,"0.44","24.69","0.00","0.00","14.54","18.69","20.77","4.15",0,23.3,-23.3,16.01
"613","2021","Joseph Camacho","PUE","P",4,0,"3.1",0,8,60,10,0,0,0,"0.00","18.00","1.00","5.40","5.40","13.50","21.60","2.70",10.5,10.5,0,10.59
"614","2021","Jonathan Castellanos","TIG","P",2,2,"3.1",8,0,83,10,0,0,0,"8.00","24.90","0.00","0.00","10.80","27.00","21.60","0.00",0,18.2,-18.2,7.68
"615","2021","Oliver Cervantes","LEO","P",2,0,"1.2",0,4,48,5,0,0,0,"0.00","28.80","0.33","5.40","16.20","16.20","21.60","10.80",8.3,25,-16.7,33.81
"616","2021","Irving Rodriguez","VER","P",1,0,"1.2",0,3,42,5,0,0,0,"0.00","25.20","1.00","5.40","5.40","32.40","21.60","5.40",9.1,9.1,0,15.48
"617","2021","Trevor Clifton","MVA","P",1,1,"2.0",2,2,52,6,0,0,0,"1.00","26.00","0.50","4.50","9.00","31.50","22.50","4.50",7.1,14.3,-7.2,12.31
"618","2021","Eder Llamas","AGS","P",3,0,"2.2",4,2,60,8,0,0,0,"2.00","22.50","2.00","6.75","3.38","27.00","23.63","0.00",11.8,5.9,5.9,3.36
"619","2021","Samuel Adames","DUR","P",6,0,"4.1",6,3,105,13,0,0,0,"2.00","24.23","0.75","6.23","8.31","24.92","24.92","0.00",10.7,14.3,-3.6,5.28
"620","2021","Daniel De La Fuente","AGS","P",6,0,"4.2",5,8,142,14,0,0,0,"0.63","30.43","0.13","1.93","15.43","23.14","27.00","1.93",2.9,22.9,-20,12.86
"621","2021","Isaac Hernandez","MTY","P",2,0,"2.0",0,4,55,6,0,0,0,"0.00","27.50","2.00","9.00","4.50","27.00","27.00","13.50",15.4,7.7,7.7,22.81
"622","2021","Fernando Irazoqui","AGS","P",1,0,"0.2",1,1,11,2,0,0,0,"1.00","16.50","-.--","0.00","0.00","27.00","27.00","13.50",0,0,0,68.81
"623","2021","Refugio Marin","TAB","P",1,0,"0.1",0,1,5,1,0,0,0,"0.00","15.00","-.--","0.00","0.00","54.00","54.00","0.00",0,0,0,3.81
"624","2021","Mario Morales","LEO","P",1,0,"0.2",0,1,25,2,0,0,0,"0.00","37.50","1.00","13.50","13.50","40.50","54.00","27.00",16.7,16.7,0,138.81
"625","2021","Yoanys Quiala","SLT","P",1,0,"0.1",0,1,19,1,0,0,0,"0.00","57.00","-.--","27.00","0.00","81.00","81.00","0.00",20,0,20,-16.19
"626","2021","Ryan Kussmaul","VER","P",2,0,"0.2",1,2,35,2,0,0,0,"0.50","52.50","0.00","0.00","13.50","81.00","81.00","40.50",0,10,-10,213.81
"627","2021","Juan Rodriguez Savin","PUE","P",1,0,"0.1",0,0,15,1,0,0,0,"-.--","45.00","-.--","27.00","0.00","81.00","81.00","0.00",25,0,25,-16.19
"628","2021","Oscar Armenta","DUR","P",1,0,"0.0",0,0,7,0,0,0,0,"-.--","-.--","-.--","-.--","-.--","-.--","-.--","-.--",0,0,0,NA
"629","2021","Ryan Luna","PUE","P",1,0,"0.0",0,0,25,0,0,0,2,"-.--","-.--","0.00","-.--","-.--","-.--","-.--","-.--",0,16.7,-16.7,Inf
"630","2021","Alfredo Simon","MVA","P",1,0,"0.0",0,0,9,0,0,0,0,"-.--","-.--","-.--","-.--","-.--","-.--","-.--","-.--",0,0,0,NA
"631","2021","George Valenzuela","SLT","P",1,0,"0.0",0,0,22,0,0,0,0,"-.--","-.--","0.00","-.--","-.--","-.--","-.--","-.--",0,100,-100,Inf
"632","2022","Andres Avila","YUC","P",1,0,"1.0",1,0,10,3,0,0,0,"1.00","10.00","-.--","9.00","0.00","27.00","0.00","0.00",20,0,20,1.81
"633","2022","Emmanuel Barba","LEO","P",1,0,"0.2",0,2,5,2,0,0,0,"0.00","7.50","-.--","0.00","0.00","0.00","0.00","0.00",0,0,0,3.81
"634","2022","Brandon Brennan","LAR","P",3,2,"10.0",15,9,132,30,0,0,0,"1.67","13.20","3.50","6.30","1.80","3.60","0.90","0.00",18.9,5.4,13.5,3.01
"635","2022","Carlos Bustamante","MVA","P",5,0,"4.1",4,6,69,13,0,0,0,"0.67","15.92","3.00","6.23","2.08","6.23","0.00","0.00",17.6,5.9,11.7,3.08
"636","2022","Daniel Cruz","LEO","P",2,0,"2.0",3,2,21,6,0,0,0,"1.50","10.50","0.00","0.00","4.50","0.00","0.00","0.00",0,16.7,-16.7,5.31
"637","2022","Roberto Espinosa","MVA","P",4,0,"4.1",5,5,89,13,0,0,0,"1.00","20.54","0.43","6.23","14.54","2.08","2.08","0.00",14.3,33.3,-19,7.47
"638","2022","Adan Favela","DUR","P",1,0,"0.1",0,0,16,1,0,0,0,"-.--","48.00","0.50","27.00","54.00","0.00","0.00","0.00",33.3,66.7,-33.4,43.81
"639","2022","Randy Galvez","SLT","P",1,0,"2.0",5,1,16,6,0,0,0,"5.00","8.00","-.--","0.00","0.00","4.50","0.00","0.00",0,0,0,3.81
"640","2022","Romario Gil","CAM","P",1,0,"1.0",1,1,11,3,0,0,0,"1.00","11.00","0.00","0.00","9.00","0.00","0.00","0.00",0,33.3,-33.3,6.81
"641","2022","Brandon Gutierrez","SLT","P",1,0,"1.0",1,2,16,3,0,0,0,"0.50","16.00","0.00","0.00","9.00","0.00","0.00","0.00",0,25,-25,6.81
"642","2022","Jair Jurrjens","MVA","P",1,0,"3.2",2,6,33,11,0,0,0,"0.33","9.00","2.00","4.91","2.45","2.45","0.00","0.00",16.7,8.3,8.4,3.5
